course_code,subject,term_value,term_text,scrape_timestamp,enrollment,capacity,seats_open,course_title,distribution_area,status
WRI 168,WRI,1244,23-24 Spr,2025-08-01T17:24:23.929841,12.0,12.0,0.0,PictureThis,,Closed
WRI 177,WRI,1244,23-24 Spr,2025-08-01T17:24:23.929915,12.0,12.0,0.0,Technogenesis,,Closed
WRI 179,WRI,1244,23-24 Spr,2025-08-01T17:24:23.929988,11.0,12.0,1.0,Banishing theDark,,
WRI 183,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930063,12.0,12.0,0.0,ImaginedGeographies,,Closed
WRI 184,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930139,12.0,12.0,0.0,ImaginedGeographies,,Closed
WRI 187,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930208,10.0,12.0,2.0,This Course Is Out To GetYou,,
WRI 188,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930277,12.0,12.0,0.0,This Course Is Out To GetYou,,Closed
WRI 189,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930346,12.0,12.0,0.0,Sound and theCity,,Closed
WRI 190,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930415,12.0,12.0,0.0,Sound and theCity,,Closed
WRI 191,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930485,11.0,12.0,1.0,Seeing isBelieving,,
WRI 192,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930554,12.0,12.0,0.0,Seeing isBelieving,,Closed
WRI 195,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930623,12.0,12.0,0.0,CaptivatingAnimals,,Closed
WRI 196,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930692,12.0,12.0,0.0,CaptivatingAnimals,,Closed
WRI 221,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930763,9.0,12.0,3.0,The Writing's on the Wall II (Year-LongCourse),EC,
WRI 231,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930834,12.0,12.0,0.0,Is Talk Cheap? II (Year-LongCourse),EC,Closed
WRI 501,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930905,10.0,12.0,2.0,Reading & Writing About the Scientific Literature in English (Half Term): Science &Engineering,,
WRI 502,WRI,1244,23-24 Spr,2025-08-01T17:24:23.930975,0.0,0.0,0.0,Writing a Persuasive Proposal in Quantitative Disciplines(Half-Term),,Canceled
WRI 502,WRI,1244,23-24 Spr,2025-08-01T17:24:23.931046,0.0,0.0,0.0,Writing a Persuasive Proposal in Quantitative Disciplines(Half-Term),,Canceled
WRI 502A,WRI,1244,23-24 Spr,2025-08-01T17:24:23.931115,0.0,0.0,0.0,Writing a Persuasive Proposal in Quantitative Disciplines (HalfTerm),,Canceled
WRI 503,WRI,1244,23-24 Spr,2025-08-01T17:24:23.931184,5.0,12.0,7.0,Writing an Effective Scientific Research Article (Half Term): Sci &Engineering,,
WRI 503A,WRI,1244,23-24 Spr,2025-08-01T17:24:23.931254,4.0,12.0,8.0,Writing an Effective Scientific Research Article (Half Term): Sci &Engineering,,
WRI 504,WRI,1244,23-24 Spr,2025-08-01T17:24:23.931325,12.0,16.0,4.0,Write to Publish(Half-Term),,
AAS 230,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119012,24.0,23.0,-1.0,Topics in African American Studies: Race and Inequality in AmericanDemocracy,CD or HA,Closed
AAS 244,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119086,42.0,45.0,3.0,Introduction to Pre-20th Century Black DiasporaArt,CD or LA,
AAS 245,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119142,7.0,15.0,8.0,Introduction to 20th-Century African AmericanArt,LA,
AAS 300,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119218,13.0,13.0,0.0,Junior Seminar: Research and Writing in African AmericanStudies,SA,Closed
AAS 303,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119271,12.0,12.0,0.0,Topics in Global Race and Ethnicity: Scientific Racism Then andNow,HA or SA,Closed
AAS 306,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119325,11.0,12.0,1.0,Topics in Race and Public Policy: Black Politics Since1965,CD,
AAS 322,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119391,15.0,15.0,0.0,Afro-Diasporic Dialogues: Black Activism in Latin America and the UnitedStates,CD or HA,Closed
AAS 332,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119453,11.0,12.0,1.0,A History of Intellectual Appropriation ofBlackness,HA or SA,Closed
AAS 339,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119519,20.0,20.0,0.0,"Black Mirror: Race, Technology, andJustice",CD or SA,Closed
AAS 350,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119589,12.0,13.0,1.0,"Rats, Riots, and Revolution: Housing in the Metropolitan UnitedStates",HA,Closed
AAS 352,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119652,17.0,15.0,-2.0,Race and Reproduction in U.S.History,CD or HA,Closed
AAS 353,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119704,23.0,45.0,22.0,African American Literature: Origins to1910,LA,
AAS 367,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119755,42.0,45.0,3.0,African American History SinceEmancipation,CD or HA,
AAS 522,AAS,1242,23-24 Fall,2025-08-01T17:25:47.119807,8.0,10.0,2.0,Publishing Journal Articles in the Humanities and SocialSciences,,
AMS 101,AMS,1242,23-24 Fall,2025-08-01T17:25:47.119858,166.0,175.0,9.0,America Then andNow,CD or EC,
AMS 351,AMS,1242,23-24 Fall,2025-08-01T17:25:47.119910,17.0,15.0,-2.0,"American Education, Race andEquality",CD or HA,Closed
AMS 406,AMS,1242,23-24 Fall,2025-08-01T17:25:47.119961,15.0,15.0,0.0,Advanced Seminar in American Studies: The Disney IndustrialComplex,SA,Closed
ANT 201,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120011,112.0,128.0,16.0,Introduction toAnthropology,CD or EC,
ANT 211,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120063,20.0,20.0,0.0,"Surveillance, Technoscience, andSociety",SA,Closed
ANT 219,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120114,43.0,45.0,2.0,Catastrophes across Cultures: The Anthropology ofDisaster,SA,
ANT 232,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120165,17.0,16.0,-1.0,Love: AnthropologicalExplorations,CD or SA,Closed
ANT 263,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120216,15.0,15.0,0.0,Justice,CD or SA,Closed
ANT 264,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120270,21.0,20.0,-1.0,Violence,SA,Closed
ANT 300,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120337,48.0,50.0,2.0,"Ethnography, Evidence andExperience",SA,
ANT 302,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120405,15.0,20.0,5.0,Ethnography for Research andDesign,EC,
ANT 314,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120466,16.0,25.0,9.0,The Anthropology ofDevelopment,SA,
ANT 321,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120516,53.0,52.0,-1.0,Anthropology of MentalHealth,CD or EC,Closed
ANT 337,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120566,15.0,15.0,0.0,QueerBecomings,CD or SA,Closed
ANT 339,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120616,19.0,18.0,-1.0,Behavioral Biology ofWomen,SA,Closed
ANT 347,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120666,17.0,18.0,1.0,"Culture, Media, andData",CD or SA,
ANT 390,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120720,27.0,25.0,-2.0,Histories of AnthropologicalTheory,HA or SA,Closed
ANT 437,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120770,16.0,15.0,-1.0,Gaming Blackness: The Anthropology of Video Games andRace,CD or SA,Closed
ANT 443,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120822,21.0,20.0,-1.0,IndigenousWorldings,CD or SA,Closed
ANT 461,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120872,20.0,20.0,0.0,"Disability, Difference, andRace",EM,Closed
ANT 501,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120921,9.0,10.0,1.0,Proseminar inAnthropology,,
ANT 503A,ANT,1242,23-24 Fall,2025-08-01T17:25:47.120970,16.0,15.0,-1.0,"Co-seminar in Anthropology (Half-Term): We were never alone: Multispecies Worlds-Theory, Practice &Critique",,Closed
ANT 503B,ANT,1242,23-24 Fall,2025-08-01T17:25:47.121023,18.0,15.0,-3.0,Co-seminar in Anthropology (Half-Term): Anthro-Archives &Ethno-Stories,,Closed
AOS 527,AOS,1242,23-24 Fall,2025-08-01T17:25:47.121076,3.0,25.0,22.0,Atmospheric RadiativeTransfer,,
AOS 571,AOS,1242,23-24 Fall,2025-08-01T17:25:47.121133,11.0,30.0,19.0,Introduction to Geophysical FluidDynamics,,
AOS 576,AOS,1242,23-24 Fall,2025-08-01T17:25:47.121187,2.0,30.0,28.0,Current Topics in Dynamic Meteorology: Large-Scale Structure/Atmosphere,,
AOS 580,AOS,1242,23-24 Fall,2025-08-01T17:25:47.121244,0.0,0.0,0.0,Graduate Seminar in Atmospheric and OceanicSciences,,Canceled
APC 503,APC,1242,23-24 Fall,2025-08-01T17:25:47.121298,17.0,25.0,8.0,Analytical Techniques in DifferentialEquations,,
APC 524,APC,1242,23-24 Fall,2025-08-01T17:25:47.121350,47.0,80.0,33.0,Software Engineering for ScientificComputing,,
ARA 101,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121403,12.0,12.0,0.0,Elementary ArabicI,,Closed
ARA 101,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121457,10.0,12.0,2.0,Elementary ArabicI,,
ARA 101,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121510,8.0,12.0,4.0,Elementary ArabicI,,
ARA 101,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121563,0.0,0.0,0.0,Elementary ArabicI,,Canceled
ARA 105,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121616,6.0,15.0,9.0,Intermediate ArabicI,,
ARA 105,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121670,13.0,15.0,2.0,Intermediate ArabicI,,Closed
ARA 301,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121722,12.0,12.0,0.0,Advanced ArabicI,,Closed
ARA 303,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121776,1.0,12.0,11.0,Media ArabicI,,
ARA 305,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121829,4.0,12.0,8.0,Levantine ColloquialArabic,,
ARA 403,ARA,1242,23-24 Fall,2025-08-01T17:25:47.121881,5.0,12.0,7.0,Topics in Arabic Language and Culture: Readings in Modern Arabic PoliticalTexts,LA,
ARC 203,ARC,1242,23-24 Fall,2025-08-01T17:25:47.121935,45.0,80.0,35.0,Introduction to ArchitecturalThinking,LA,
ARC 205,ARC,1242,23-24 Fall,2025-08-01T17:25:47.121989,10.0,12.0,2.0,Interdisciplinary DesignStudio,LA,
ARC 206,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122042,17.0,16.0,-1.0,Geometry and ArchitecturalRepresentation,LA,Closed
ARC 308,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122095,14.0,30.0,16.0,History of ArchitecturalTheory,HA,
ARC 311,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122149,27.0,28.0,1.0,Building Science and Technology: BuildingSystems,,
ARC 350,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122203,15.0,16.0,1.0,JuniorStudio,,
ARC 403,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122255,16.0,20.0,4.0,Topics in the History and Theory ofArchitecture,LA,
ARC 404,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122309,16.0,16.0,0.0,Advanced DesignStudio,,Closed
ARC 501,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122362,20.0,25.0,5.0,Architecture DesignStudio,,
ARC 503,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122415,13.0,13.0,0.0,Integrated BuildingStudios,,Closed
ARC 504,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122467,12.0,14.0,2.0,Integrated BuildingStudios,,
ARC 505A,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122520,13.0,13.0,0.0,Architecture DesignStudio,,Closed
ARC 505B,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122572,12.0,12.0,0.0,Architecture DesignStudio,,Closed
ARC 505C,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122625,10.0,13.0,3.0,Architecture DesignStudio,,
ARC 507,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122678,9.0,15.0,6.0,ThesisStudio,,
ARC 510,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122730,17.0,20.0,3.0,Structural Analysis forArchitecture,,
ARC 514,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122783,20.0,25.0,5.0,"The Environmental Engineering of Buildings, PartI",,
ARC 518,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122836,14.0,15.0,1.0,Construction andInterpretation,,
ARC 521,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122888,13.0,15.0,2.0,Elemental BuildingFunction,,
ARC 522,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122941,17.0,18.0,1.0,"History of Comparative Architecture: Architecture, Film and the SpatialImaginary",,
ARC 530,ARC,1242,23-24 Fall,2025-08-01T17:25:47.122992,25.0,28.0,3.0,M.Arch. ThesisSeminar,,
ARC 531,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123044,8.0,10.0,2.0,Proseminar for Post-ProfessionalM.Arch.,,
ARC 547,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123097,28.0,30.0,2.0,Introduction to FormalAnalysis,,
ARC 549,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123150,13.0,15.0,2.0,History and Theories of Architecture: 20thCentury,,
ARC 560,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123203,12.0,12.0,0.0,Topics in Contemporary Architecture & Urbanism: Writing the City: Image andText,,Closed
ARC 560C,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123255,16.0,12.0,-4.0,Topics in Contemporary Architecture and Urbanism: From Field toFrame,,Closed
ARC 562,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123307,18.0,20.0,2.0,Introduction to the ArchitectureProfession,,
ARC 571,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123360,5.0,8.0,3.0,PhD Proseminar: The Bachelor Home as LivingMachine,,
ARC 573,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123413,4.0,10.0,6.0,"Pro Seminar: Computation, Energy, Technology inArchitecture",,
ARC 574,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123466,12.0,15.0,3.0,ComputationalFabrication,,
ARC 575,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123518,19.0,15.0,-4.0,Advanced Topics in Modern Architecture: Positions: Cultivating CriticalPractice,,Closed
ARC 576,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123571,14.0,15.0,1.0,"Advanced Topics in Modern Architecture: Environments of Governance: Architecture, Media,Development",,
ARC 577,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123624,16.0,15.0,-1.0,Topics in Modern Architecture: ElementalPerspectives,,Closed
ARC 594,ARC,1242,23-24 Fall,2025-08-01T17:25:47.123676,12.0,12.0,0.0,Topics in Architecture: Building Life: AnimateEcologies,,Closed
ART 100,ART,1242,23-24 Fall,2025-08-01T17:25:47.123728,163.0,168.0,5.0,An Introduction to the History of Art: Meanings in the VisualArts,LA,
ART 106,ART,1242,23-24 Fall,2025-08-01T17:25:47.123782,14.0,8.0,-6.0,Looking Lab: Experiments in Visual Thinking and Thinking aboutVisuals,EC or LA,Closed
ART 203,ART,1242,23-24 Fall,2025-08-01T17:25:47.123836,5.0,20.0,15.0,RomanArt,LA,
ART 213,ART,1242,23-24 Fall,2025-08-01T17:25:47.123889,26.0,42.0,16.0,Modernist Art: 1900 to1950,LA,
ART 233,ART,1242,23-24 Fall,2025-08-01T17:25:47.123942,88.0,90.0,2.0,Renaissance Art andArchitecture,LA,
ART 248,ART,1242,23-24 Fall,2025-08-01T17:25:47.123995,13.0,30.0,17.0,Photography and the Making of the ModernWorld,LA,
ART 313,ART,1242,23-24 Fall,2025-08-01T17:25:47.124048,0.0,0.0,0.0,Death inGreece,EM,Canceled
ART 316,ART,1242,23-24 Fall,2025-08-01T17:25:47.124100,23.0,30.0,7.0,The Formation of ChristianArt,HA or LA,
ART 323,ART,1242,23-24 Fall,2025-08-01T17:25:47.124152,13.0,18.0,5.0,World ArtHistory,HA,
ART 341,ART,1242,23-24 Fall,2025-08-01T17:25:47.124207,17.0,18.0,1.0,"Neo Architectures, from the Renaissance toPostmodernism",LA,
ART 389,ART,1242,23-24 Fall,2025-08-01T17:25:47.124261,9.0,13.0,4.0,Women and Gender in ChineseArt,LA,
ART 400,ART,1242,23-24 Fall,2025-08-01T17:25:47.124325,10.0,20.0,10.0,JuniorSeminar,LA,
ART 403,ART,1242,23-24 Fall,2025-08-01T17:25:47.124382,0.0,0.0,0.0,"Sensory Spaces, Tactile Objects: The Senses in Art AndArchitecture",LA,Canceled
ART 411,ART,1242,23-24 Fall,2025-08-01T17:26:10.070094,4.0,15.0,11.0,Greek and RomanPortraits,LA,
ART 412,ART,1242,23-24 Fall,2025-08-01T17:26:10.070169,4.0,12.0,8.0,Ancient GreekPottery,LA,
ART 444,ART,1242,23-24 Fall,2025-08-01T17:26:10.070231,9.0,12.0,3.0,The Renaissance Art of theUnfinished,HA,
ART 455,ART,1242,23-24 Fall,2025-08-01T17:26:10.070317,11.0,15.0,4.0,Seminar in Modernist Art & Theory: What was Postmodernism? What isModernism?,HA or LA,
ART 478,ART,1242,23-24 Fall,2025-08-01T17:26:10.070376,17.0,7.0,-10.0,The Vikings: History andArchaeology,HA,Closed
ART 490,ART,1242,23-24 Fall,2025-08-01T17:26:10.070435,12.0,15.0,3.0,"The Feminist Critique, Fifty YearsLater",CD or LA,
ART 491,ART,1242,23-24 Fall,2025-08-01T17:26:10.070493,10.0,13.0,3.0,The Aesthetics ofHunger,LA,
ART 500,ART,1242,23-24 Fall,2025-08-01T17:26:10.070551,11.0,14.0,3.0,Proseminar in the History ofArt,,
ART 501,ART,1242,23-24 Fall,2025-08-01T17:26:10.070607,1.0,15.0,14.0,Literature ofArt,,
ART 502A,ART,1242,23-24 Fall,2025-08-01T17:26:10.070664,0.0,0.0,0.0,The GraduateSeminar,,Canceled
ART 502C,ART,1242,23-24 Fall,2025-08-01T17:26:10.070720,18.0,20.0,2.0,The GraduateSeminar,,
ART 535,ART,1242,23-24 Fall,2025-08-01T17:26:10.070781,4.0,12.0,8.0,"Byzantine Art: Phantasia: Dreams, Visions, and the ByzantineImaginary",,
ART 551,ART,1242,23-24 Fall,2025-08-01T17:26:10.070837,9.0,10.0,1.0,From Above: European Maps and Architectural Plans before AerialObservation,,
ART 569,ART,1242,23-24 Fall,2025-08-01T17:26:10.070894,5.0,10.0,5.0,State of the Field: Historiography of ChinesePainting,,
ART 597,ART,1242,23-24 Fall,2025-08-01T17:26:10.070952,1.0,2.0,1.0,Graduate ResearchInternship,,
ASA 201,ASA,1242,23-24 Fall,2025-08-01T17:26:10.071008,17.0,15.0,-2.0,Introduction to Asian AmericanStudies,CD or SA,Closed
ASL 101,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071065,15.0,15.0,0.0,Beginner's American Sign LanguageI,,Closed
ASL 101,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071122,10.0,15.0,5.0,Beginner's American Sign LanguageI,,
ASL 101,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071178,14.0,15.0,1.0,Beginner's American Sign LanguageI,,
ASL 101,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071234,10.0,15.0,5.0,Beginner's American Sign LanguageI,,
ASL 105,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071294,11.0,12.0,1.0,Intermediate American SignLanguage,,
ASL 105,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071350,13.0,12.0,-1.0,Intermediate American SignLanguage,,Closed
ASL 105,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071407,6.0,12.0,6.0,Intermediate American SignLanguage,,
ASL 205,ASL,1242,23-24 Fall,2025-08-01T17:26:10.071463,6.0,12.0,6.0,American Sign LanguageLiterature,,
AST 205,AST,1242,23-24 Fall,2025-08-01T17:26:10.071518,87.0,125.0,38.0,Planets in theUniverse,QCR or SEN,
AST 250,AST,1242,23-24 Fall,2025-08-01T17:26:10.071575,11.0,10.0,-1.0,Space Physics Laboratory I(Non-credit),,Closed
AST 255,AST,1242,23-24 Fall,2025-08-01T17:26:10.071632,52.0,119.0,67.0,Life in theUniverse,QCR or SEN,
AST 301,AST,1242,23-24 Fall,2025-08-01T17:26:10.071689,5.0,50.0,45.0,GeneralRelativity,SEN,
AST 522,AST,1242,23-24 Fall,2025-08-01T17:26:10.071746,18.0,25.0,7.0,ExtragalacticAstronomy,,
AST 541,AST,1242,23-24 Fall,2025-08-01T17:26:10.071802,36.0,35.0,-1.0,Seminar in TheoreticalAstrophysics,,Closed
AST 551,AST,1242,23-24 Fall,2025-08-01T17:26:10.071858,25.0,30.0,5.0,General Plasma PhysicsI,,
AST 553,AST,1242,23-24 Fall,2025-08-01T17:26:10.071918,12.0,15.0,3.0,Plasma Waves andInstabilities,,
AST 558,AST,1242,23-24 Fall,2025-08-01T17:26:10.071975,17.0,30.0,13.0,Seminar in PlasmaPhysics,,
ATL 494,ATL,1242,23-24 Fall,2025-08-01T17:26:10.072030,28.0,28.0,0.0,Princeton Atelier: Baby Wants Candy: Creating Comedy forTelevision,LA,Closed
ATL 495,ATL,1242,23-24 Fall,2025-08-01T17:26:10.072088,12.0,15.0,3.0,Princeton Atelier: Moving Images: Mime andMultimedia,LA,Closed
ATL 496,ATL,1242,23-24 Fall,2025-08-01T17:26:10.072145,12.0,15.0,3.0,Princeton Atelier: How To Write a GraphicNovel,LA,Closed
ATL 497,ATL,1242,23-24 Fall,2025-08-01T17:26:10.072203,11.0,10.0,-1.0,Princeton Atelier: HILDGARDE: Creating anOpera,LA,Closed
BCS 105,BCS,1242,23-24 Fall,2025-08-01T17:26:10.072260,4.0,15.0,11.0,Intermediate Bosnian/Croatian/SerbianI,,
CBE 245,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072316,29.0,60.0,31.0,Introduction to Chemical and Biochemical EngineeringPrinciples,SEN,
CBE 250,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072373,24.0,40.0,16.0,Separations in Chemical Engineering andBiotechnology,SEN,
CBE 341,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072430,32.0,40.0,8.0,"Mass, Momentum, and EnergyTransport",SEN,
CBE 351,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072486,10.0,10.0,0.0,Junior IndependentWork,,Closed
CBE 411,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072540,24.0,48.0,24.0,Antibiotics: From Cradle toGrave,SEN,
CBE 415,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072598,21.0,40.0,19.0,Polymers,SEN,
CBE 422,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072653,21.0,30.0,9.0,Molecular ModelingMethods,SEN,
CBE 430,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072710,58.0,60.0,2.0,Squishy Engineering: Using Soft Materials to Solve HardProblems,SEN,
CBE 442,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072767,32.0,35.0,3.0,"Design, Synthesis, and Optimization of ChemicalProcesses",SEL,
CBE 503,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072824,17.0,35.0,18.0,AdvancedThermodynamics,,
CBE 504,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072880,17.0,35.0,18.0,Chemical ReactorEngineering,,
CBE 507,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072936,16.0,20.0,4.0,Research Topics in Chemical & BiologicalEngineering,,
CBE 512,CBE,1242,23-24 Fall,2025-08-01T17:26:10.072993,26.0,30.0,4.0,Machine Learning in Chemical Science andEngineering,,
CBE 517,CBE,1242,23-24 Fall,2025-08-01T17:26:10.073049,7.0,30.0,23.0,Soft Matter Mechanics:  Fundamentals &Applications,,
CEE 102A,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073107,18.0,120.0,102.0,Engineering in the ModernWorld,HA,
CEE 102B,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073165,60.0,120.0,60.0,Engineering in the ModernWorld,SEL,
CEE 207,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073223,50.0,52.0,2.0,Introduction to EnvironmentalEngineering,QCR,
CEE 305,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073286,18.0,40.0,22.0,Environmental FluidMechanics,SEN,
CEE 345,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073342,50.0,60.0,10.0,OrigamiEngineering,,
CEE 366,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073398,16.0,40.0,24.0,Design of Reinforced ConcreteStructures,SEN,
CEE 374,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073454,15.0,15.0,0.0,Autonomous Fabrication andRobotics,,Closed
CEE 375,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073509,3.0,10.0,7.0,IndependentStudy,,
CEE 471,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073562,9.0,25.0,16.0,Introduction to Water PollutionTechnology,SEN,
CEE 474,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073619,1.0,25.0,24.0,Special Topics in Civil and Environmental Engineering: Statistical Methods in Water and theEnvironment,SEN,
CEE 478,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073675,2.0,45.0,43.0,SeniorThesis,,Closed
CEE 507,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073727,0.0,0.0,0.0,Independent StudyI,,Canceled
CEE 508,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073780,0.0,0.0,0.0,Independent StudyII,,Canceled
CEE 509,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073833,4.0,15.0,11.0,DirectedResearch,,
CEE 510,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073885,14.0,30.0,16.0,ResearchSeminar,,
CEE 538,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073938,25.0,25.0,0.0,Holistic Analysis of HeritageStructures,,Closed
CEE 545,CEE,1242,23-24 Fall,2025-08-01T17:26:10.073993,11.0,5.0,-6.0,OrigamiEngineering,,Closed
CEE 566,CEE,1242,23-24 Fall,2025-08-01T17:26:10.074049,7.0,10.0,3.0,Wind Engineering and StructuralDynamics,,
CEE 586,CEE,1242,23-24 Fall,2025-08-01T17:26:10.074105,7.0,15.0,8.0,PhysicalHydrology,,
CEE 587,CEE,1242,23-24 Fall,2025-08-01T17:26:10.074161,8.0,15.0,7.0,Ecohydrology,,
CEE 593,CEE,1242,23-24 Fall,2025-08-01T17:26:10.074215,0.0,0.0,0.0,Aerosol Chemistry andPhysics,,Canceled
CEE 599,CEE,1242,23-24 Fall,2025-08-01T17:26:10.074270,9.0,20.0,11.0,Special Topics in Environmental Engineering and Water Resources: Drinking WaterDecarbonization,,
CEE 599B,CEE,1242,23-24 Fall,2025-08-01T17:26:10.074325,14.0,25.0,11.0,Special Topics in Environmental Engineering and Water Resources: Statistical Methods in Water and theEnvironment,,
CHI 101,CHI,1242,23-24 Fall,2025-08-01T17:26:10.074380,7.0,12.0,5.0,Elementary ChineseI,,
