Term,2024 Fall,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Enrollment Summary by Term with Prompt,,,,,,,,,,,,,,
Time run: 11/5/2024 9:08:31 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Number,Course Title,Course Name,View in Course Search,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
19720,IRISH 205R,Readings in Early Irish Prose,View IRISH 205R in Course Search ,001,Celtic Languages & Literatures,"Nagy,Joseph F",0,4,0,0,0,0,0,4
16635,ISLAMCIV 112,Philosophy in Muslim Contexts,View ISLAMCIV 112 in Course Search ,001,Near Eastern Languages & Civ,"Ben Ahmed,Fouad",3,0,0,0,0,0,0,3
18807,ISLAMCIV 178,Being Muslim in South Asia,View ISLAMCIV 178 in Course Search ,001,Near Eastern Languages & Civ,,0,0,0,0,0,0,0,0
16636,ISLAMCIV 219,Philosophers in Muslim Context,View ISLAMCIV 219 in Course Search ,001,Near Eastern Languages & Civ,"Ben Ahmed,Fouad",0,0,0,2,0,0,0,2
16646,ISLAMCIV 240,Ruling Medieval Egypt,View ISLAMCIV 240 in Course Search ,001,Near Eastern Languages & Civ,"Bondioli,Lorenzo",0,4,0,1,0,0,0,5
14156,ISLAMCIV 300,Reading/Research: Islamic Civ,View ISLAMCIV 300 in Course Search ,002,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",0,0,1,0,0,0,0,1
13205,ITAL 10,Beginning Italian I,View ITAL 10 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",7,1,0,1,0,0,0,9
13537,ITAL 10,Beginning Italian I,View ITAL 10 in Course Search ,003,Romance Languages & Lit,"Trebaiocchi,Chiara",8,1,0,0,0,0,0,9
13197,ITAL 11,Beginning Italian II,View ITAL 11 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",8,0,0,1,0,0,0,9
19339,ITAL 116,Renaissance Revolutions,View ITAL 116 in Course Search ,001,Romance Languages & Lit,"Erspamer,Francesco",6,3,0,1,0,0,0,10
14671,ITAL 138,Cosmos of the Divine Comedy,View ITAL 138 in Course Search ,001,Romance Languages & Lit,,0,0,0,0,0,0,0,0
13208,ITAL 15,Intensive Beginning Italian,View ITAL 15 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",2,1,0,0,0,0,0,3
13198,ITAL 20,Intermediate Italian,View ITAL 20 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",7,2,0,3,0,0,0,12
13196,ITAL 30,Upper-Level Italian,View ITAL 30 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",1,0,0,2,0,0,0,3
13203,ITAL 40,Advanced Italian I,View ITAL 40 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",9,1,0,0,0,0,0,10
13193,ITAL 91R,Supervised Reading and Researc,View ITAL 91R in Course Search ,001,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",2,0,0,0,0,0,0,2
14039,JAMAICAN AA,Elementary Jamaican Patois,View JAMAICAN AA in Course Search ,001,African & African Amer Studies,"Mugane,John M",5,0,0,0,0,0,0,5
12625,JAPAN 106A,Classical Japanese,View JAPAN 106A in Course Search ,001,East Asian Langs & Civ,"Truscott,Danica Marie",1,5,0,0,0,0,0,6
16519,JAPAN 106D,Kana and Kanbun,View JAPAN 106D in Course Search ,01,East Asian Langs & Civ,"Truscott,Danica Marie",0,3,0,0,0,0,0,3
11530,JAPAN 120A,Intermediate Japanese I,View JAPAN 120A in Course Search ,001,East Asian Langs & Civ,"Sakomura,Yuki",8,2,0,2,0,0,0,12
11531,JAPAN 120A,Intermediate Japanese I,View JAPAN 120A in Course Search ,002,East Asian Langs & Civ,"Sakomura,Yuki",5,2,0,0,0,0,0,7
11532,JAPAN 130A,Intermediate Japanese II,View JAPAN 130A in Course Search ,001,East Asian Langs & Civ,"Takehara,Chikako",2,8,0,1,0,0,0,11
11533,JAPAN 130A,Intermediate Japanese II,View JAPAN 130A in Course Search ,002,East Asian Langs & Civ,"Takehara,Chikako",4,1,0,1,0,0,0,6
11534,JAPAN 140A,Advanced Modern Japanese,View JAPAN 140A in Course Search ,001,East Asian Langs & Civ,"Asakura,Naomi",2,3,0,1,0,0,0,6
11535,JAPAN 140A,Advanced Modern Japanese,View JAPAN 140A in Course Search ,002,East Asian Langs & Civ,"Asakura,Naomi",4,1,0,2,0,0,0,7
11536,JAPAN 150A,Reads & Discus Jpn Soc Sci,View JAPAN 150A in Course Search ,001,East Asian Langs & Civ,"Asakura,Naomi",2,1,0,2,0,0,0,5
11522,JAPAN BA,Elementary Japanese,View JAPAN BA in Course Search ,001,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",8,4,0,1,0,0,0,13
11523,JAPAN BA,Elementary Japanese,View JAPAN BA in Course Search ,002,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",7,5,0,3,0,0,0,15
11524,JAPAN BA,Elementary Japanese,View JAPAN BA in Course Search ,003,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",6,0,0,3,0,1,0,10
18501,JAPNLIT 271R,Topics in Gender and Cult in,View JAPNLIT 271R in Course Search ,01,East Asian Langs & Civ,"Yoda,Tomiko",1,6,0,1,0,0,0,8
16528,JEWISHST 102,"Jews, Judaism, Jewishness",View JEWISHST 102 in Course Search ,001,Near Eastern Languages & Civ,"Harris,Jay M.",7,0,0,0,0,0,0,7
16471,JEWISHST 106,Mainstream Jews,View JEWISHST 106 in Course Search ,001,Near Eastern Languages & Civ,"Zaritt,Saul",12,0,0,0,0,0,0,12
14558,JEWISHST 111,Modern Jewish Thought Seminar,View JEWISHST 111 in Course Search ,001,Near Eastern Languages & Civ,"Harris,Jay M.",1,4,0,0,0,0,0,5
16537,JEWISHST 208,The Invention of Jewish Law,View JEWISHST 208 in Course Search ,001,Near Eastern Languages & Civ,"Rosen-Zvi,Ishay",2,1,0,0,0,0,0,3
16470,JEWISHST 224,Jew Theory,View JEWISHST 224 in Course Search ,001,Near Eastern Languages & Civ,"Zaritt,Saul",0,1,0,0,0,0,0,1
22134,KINYARWA BA,Intermediate Kinyarwanda,View KINYARWA BA in Course Search ,001,African & African Amer Studies,"Mugane,John M",0,0,0,1,0,0,0,1
11685,KOREAN 120A,Intermediate Korean,View KOREAN 120A in Course Search ,001,East Asian Langs & Civ,"Noh,Ahsil",14,0,0,1,0,0,0,15
11501,KOREAN 130A,Pre-advanced Korean,View KOREAN 130A in Course Search ,001,East Asian Langs & Civ,"Oh,Kyoungwon",10,0,0,1,0,0,0,11
13561,KOREAN 130XA,Pre-Adv Mod Kor for High-Prof,View KOREAN 130XA in Course Search ,001,East Asian Langs & Civ,"Kim,Hwanhee",6,0,0,0,0,0,0,6
11537,KOREAN 140A,Advanced Korean,View KOREAN 140A in Course Search ,001,East Asian Langs & Civ,"Noh,Ahsil",2,1,0,1,0,0,0,4
13967,KOREAN 150A,Readings in Cultural Studies,View KOREAN 150A in Course Search ,001,East Asian Langs & Civ,"Oh,Kyoungwon",0,0,0,1,0,0,0,1
11978,KOREAN 300,Reading and Research,View KOREAN 300 in Course Search ,002,East Asian Langs & Civ,"Kim,Sun Joo",0,0,0,0,0,0,0,0
20026,KOREAN 300,Reading and Research,View KOREAN 300 in Course Search ,003,East Asian Langs & Civ,"Park,Si Nae",0,1,0,0,0,0,0,1
11500,KOREAN BA,Elementary Korean,View KOREAN BA in Course Search ,001,East Asian Langs & Civ,"Kim,Hwanhee",15,2,0,2,0,0,0,19
12443,KOREAN BA,Elementary Korean,View KOREAN BA in Course Search ,002,East Asian Langs & Civ,"Kim,Hi-Sun Helen",17,1,0,1,0,0,0,19
15674,KOREAN BA,Elementary Korean,View KOREAN BA in Course Search ,003,East Asian Langs & Civ,"Kim,Hi-Sun Helen",6,2,0,2,0,1,0,11
11000,KOREAN BX,Korean for Advanced Beginners,View KOREAN BX in Course Search ,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",6,0,0,3,0,0,0,9
19791,KORHIST 142,2 Koreas/Korean Diaspora,View KORHIST 142 in Course Search ,01,East Asian Langs & Civ,,0,0,0,0,0,0,0,0
16472,KORHIST 240R,Premodern Korean History,View KORHIST 240R in Course Search ,01,East Asian Langs & Civ,"Kim,Sun Joo",0,2,0,0,0,0,0,2
17132,KORHIST 257,Modern Korean History,View KORHIST 257 in Course Search ,01,East Asian Langs & Civ,,0,0,0,0,0,0,0,0
16529,KORLIT 235,Premodern Korean Literature,View KORLIT 235 in Course Search ,01,East Asian Langs & Civ,"Park,Si Nae",0,2,0,0,0,0,0,2
16644,KURDISH BA,Intermediate Kurdish I,View KURDISH BA in Course Search ,001,Near Eastern Languages & Civ,"Uthman,Nader",1,1,0,0,0,0,0,2
15141,LATIN 1,Introductory Latin 1,View LATIN 1 in Course Search ,001,"Classics, The","Livingston,Ivy",9,1,0,0,0,0,0,10
15142,LATIN 1,Introductory Latin 1,View LATIN 1 in Course Search ,002,"Classics, The","Livingston,Ivy",11,1,0,1,0,0,0,13
13013,LATIN 10,Intro. to Latin Literature,View LATIN 10 in Course Search ,001,"Classics, The","Livingston,Ivy",3,0,0,0,0,0,0,3
16593,LATIN 106B,Virgil's Aeneid,View LATIN 106B in Course Search ,001,"Classics, The","Thomas,Richard F.",11,2,0,0,0,0,0,13
16612,LATIN 146,Ciceronian Invective,View LATIN 146 in Course Search ,001,"Classics, The","Peirano Garrison,Irene",7,1,0,0,0,0,0,8
16603,LATIN 175,Syntax and Style,View LATIN 175 in Course Search ,001,"Classics, The","Hudson,Jared M",7,2,0,0,0,0,0,9
13012,LATIN 3,Introductory Latin 3,View LATIN 3 in Course Search ,001,"Classics, The","Livingston,Ivy",7,1,0,1,0,0,0,9
11120,LIFESCI 100,Exper Research in Life Sci,View LIFESCI 100 in Course Search ,001,Molecular & Cellular Biology,"Viel,Alain",6,0,0,0,0,0,0,6
12476,LIFESCI 1A,Intro to Life Sciences I,View LIFESCI 1A in Course Search ,001,Molecular & Cellular Biology,"Kahne,Daniel",291,0,0,0,0,0,1,292
11225,LIFESCI 2,Evol Human Phys & Anatomy,View LIFESCI 2 in Course Search ,001,Organismic & Evolutionary Biol,"Lieberman,Daniel E.",100,3,0,2,0,0,0,105
11554,LIFESCI 50A,Integrated Science,View LIFESCI 50A in Course Search ,001,Molecular & Cellular Biology,"Murray,Andrew W.",42,0,0,0,0,0,0,42
13584,LING 101,The Science of Language,View LING 101 in Course Search ,001,Linguistics,"Bondarenko,Tanya",14,0,0,0,0,0,0,14
14474,LING 103,Language and Society,View LING 103 in Course Search ,001,Linguistics,"Xu,Robert",10,0,0,1,0,0,0,11
14897,LING 104,Word Structure,View LING 104 in Course Search ,001,Linguistics,"Bobaljik,Jonathan D",9,0,0,0,0,0,0,9
19588,LING 105,Sounds of Language,View LING 105 in Course Search ,001,Linguistics,"Ryan,Kevin",16,0,0,0,0,0,0,16
10925,LING 112,Syntactic Theory I,View LING 112 in Course Search ,001,Linguistics,"Holladay,Kaden Tobias",0,4,0,0,0,0,0,4
12419,LING 115,Phonological Theory I,View LING 115 in Course Search ,001,Linguistics,"Ryan,Kevin",1,4,0,0,0,0,0,5
12420,LING 116,Semantic Theory I,View LING 116 in Course Search ,001,Linguistics,"Davidson,Kathryn",1,3,0,0,0,0,0,4
13886,LING 117R,Linguistic Field Methods,View LING 117R in Course Search ,01,Linguistics,"Bondarenko,Tanya",1,4,0,0,0,0,0,5
18782,LING 118,Historical & Comparative Ling,View LING 118 in Course Search ,001,Linguistics,"Jasanoff,Jay H.",1,9,0,2,0,0,0,12
19590,LING 132,Psychosemantics,View LING 132 in Course Search ,001,Linguistics,"Davidson,Kathryn",7,3,0,1,0,0,0,11
19589,LING 204R,Topics in Syntax,View LING 204R in Course Search ,001,Linguistics,"Bobaljik,Jonathan D",0,2,0,1,0,0,0,3
19591,LING 220AR,Advanced Indo-European,View LING 220AR in Course Search ,001,Linguistics,"Rau,Jeremy",0,1,0,0,0,0,0,1
14765,LING 250,Old Church Slavonic,View LING 250 in Course Search ,001,Linguistics,"Flier,Michael S.",0,4,0,0,0,0,0,4
12043,LING 300,Direction of Doctoral Disserta,View LING 300 in Course Search ,006,Linguistics,"Chierchia,Gennaro",0,0,0,0,0,0,0,0
12046,LING 300,Direction of Doctoral Disserta,View LING 300 in Course Search ,007,Linguistics,"Davidson,Kathryn",0,3,0,0,0,0,0,3
11304,LING 301,Reading or Special Topics Cour,View LING 301 in Course Search ,001,Linguistics,"Ryan,Kevin",0,1,0,0,0,0,0,1
12069,LING 301,Reading or Special Topics Cour,View LING 301 in Course Search ,005,Linguistics,"Ryan,Kevin",0,2,0,0,0,0,0,2
12071,LING 301,Reading or Special Topics Cour,View LING 301 in Course Search ,006,Linguistics,"Chierchia,Gennaro",0,3,0,0,0,0,0,3
12072,LING 301,Reading or Special Topics Cour,View LING 301 in Course Search ,008,Linguistics,"Davidson,Kathryn",0,1,0,0,0,0,0,1
13474,LING 302R,Independent Research,View LING 302R in Course Search ,001,Linguistics,"Bondarenko,Tanya",0,1,0,0,0,0,0,1
13367,LING 302R,Independent Research,View LING 302R in Course Search ,002,Linguistics,"Chierchia,Gennaro",0,1,0,0,0,0,0,1
13369,LING 302R,Independent Research,View LING 302R in Course Search ,004,Linguistics,,0,1,0,0,0,0,0,1
13371,LING 302R,Independent Research,View LING 302R in Course Search ,006,Linguistics,"Ryan,Kevin",0,4,0,0,0,0,0,4
13372,LING 302R,Independent Research,View LING 302R in Course Search ,007,Linguistics,"Davidson,Kathryn",0,2,0,0,0,0,0,2
12848,LING 302R,Independent Research,View LING 302R in Course Search ,008,Linguistics,"Bobaljik,Jonathan D",0,2,0,0,0,0,0,2
25662,LING 302R,Independent Research,View LING 302R in Course Search ,009,Linguistics,"Franich,Kathryn",0,1,0,0,0,0,0,1
12847,LING 302T,Time Teaching,View LING 302T in Course Search ,001,Linguistics,"Rau,Jeremy",0,8,0,0,0,0,0,8
12442,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,001,Linguistics,"Tomita,Nozomi",20,0,0,0,0,0,0,20
19773,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,002,Linguistics,"Tomita,Nozomi",16,1,0,0,0,0,0,17
19952,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,003,Linguistics,"Owen,Nora S",16,0,0,1,0,0,0,17
19953,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,004,Linguistics,"Conlin,Frances",18,0,0,1,0,0,0,19
25487,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,005,Linguistics,"Owen,Nora S",0,0,0,1,0,0,0,1
12534,LING 73C,Beginning ASL III,View LING 73C in Course Search ,001,Linguistics,"Owen,Nora S",9,0,0,3,0,0,0,12
14176,LING 90A,Advanced ASL,View LING 90A in Course Search ,001,Linguistics,"Conlin,Frances",9,0,0,0,0,0,0,9
10642,LING 91R,Supervised Reading and Researc,View LING 91R in Course Search ,001,Linguistics,"Davidson,Kathryn",0,0,0,0,0,0,0,0
10881,LING 98A,Group Tutorial - Junior Year,View LING 98A in Course Search ,001,Linguistics,"Davidson,Kathryn",7,0,0,0,0,0,0,7
12426,LING 99A,Senior Writing Thesis Year,View LING 99A in Course Search ,001,Linguistics,"Xu,Robert",3,0,0,0,0,0,0,3
11655,LPS A,Foundational Chem and Biology,View LPS A in Course Search ,LEC,Chemistry & Chemical Biology,"Tucci,Gregory C.",191,0,0,0,0,0,0,191
18534,MANCHU 120A,Intermediate Manchu,View MANCHU 120A in Course Search ,001,East Asian Langs & Civ,"Elliott,Mark C.",0,3,0,1,0,0,0,4
11568,MATH 101,"Sets, Groups and Geometry",View MATH 101 in Course Search ,001,Mathematics,"DeMarco,Laura",19,0,0,0,0,0,0,19
14278,MATH 110,Vector Space Methods for,View MATH 110 in Course Search ,001,Mathematics,"Bamberg (he),Paul",2,1,0,0,0,0,0,3
14279,MATH 112,Introductory Real Analysis,View MATH 112 in Course Search ,001,Mathematics,"Weinreich,Max",49,1,1,0,4,3,0,58
11368,MATH 114,"Analysis of Function Spaces, M",View MATH 114 in Course Search ,001,Mathematics,"Yang,Kevin",78,1,0,1,2,2,0,84
13331,MATH 116,"Real Analysis, Convexity, and",View MATH 116 in Course Search ,001,Mathematics,"Bamberg (he),Paul",4,1,0,2,0,0,0,7
11139,MATH 122,Algebra I,View MATH 122 in Course Search ,001,Mathematics,"Harris,Joseph D.",64,0,0,2,0,0,0,66
14280,MATH 124,Number Theory,View MATH 124 in Course Search ,001,Mathematics,"Kisin,Mark",13,0,0,0,1,0,0,14
10764,MATH 131,Topological Spaces and Fundame,View MATH 131 in Course Search ,001,Mathematics,"Senger,Andrew",26,1,0,1,0,0,0,28
10923,MATH 136,Differential Geometry,View MATH 136 in Course Search ,001,Mathematics,"Knill,Oliver R.",34,2,0,0,0,0,0,36
19108,MATH 141A,Mathematical Logic I,View MATH 141A in Course Search ,001,Mathematics,"Poveda Ruzafa,Alejandro",23,1,0,1,0,0,0,25
14020,MATH 152,Discrete Mathematics,View MATH 152 in Course Search ,001,Mathematics,"Bamberg (he),Paul",5,0,0,0,0,0,0,5
14019,MATH 155R,Combinatorics,View MATH 155R in Course Search ,001,Mathematics,"Ben Dali,Houcine",13,0,0,0,0,0,0,13
12873,MATH 18A,Multivariable Calculus,View MATH 18A in Course Search ,001,Mathematics,"Guigo Corominas,Roderic",20,0,0,0,0,0,0,20
11502,MATH 19A,Modeling/Differential Equation,View MATH 19A in Course Search ,001,Mathematics,"Cain,John W",22,0,0,0,0,0,0,22
11780,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,000,Mathematics,"Constantin,Hannah",26,1,0,0,0,0,0,27
15155,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,001,Mathematics,"Constantin,Hannah",22,0,0,0,0,0,0,22
15156,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,010,Mathematics,"Constantin,Hannah",31,0,0,0,0,0,0,31
15157,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,011,Mathematics,"Constantin,Hannah",27,0,0,0,0,0,0,27
15158,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,020,Mathematics,"Constantin,Hannah",30,0,0,0,0,0,0,30
18588,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,021,Mathematics,"Constantin,Hannah",24,0,0,0,0,0,0,24
18587,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,030,Mathematics,"Constantin,Hannah",33,0,0,0,0,0,0,33
18590,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,040,Mathematics,"Constantin,Hannah",16,0,0,0,0,0,0,16
18591,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,041,Mathematics,"Constantin,Hannah",18,0,0,0,0,0,0,18
15162,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,LEC,Mathematics,"Constantin,Hannah",5,0,0,0,0,0,0,5
11781,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,000,Mathematics,"Amaral Antunes,Jonier",24,0,0,0,0,0,0,24
15170,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,001,Mathematics,"Amaral Antunes,Jonier",17,0,0,0,0,0,0,17
15173,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,002,Mathematics,"Amaral Antunes,Jonier",28,0,0,0,0,0,0,28
15171,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,010,Mathematics,"Amaral Antunes,Jonier",23,0,0,0,0,0,0,23
15172,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,011,Mathematics,"Amaral Antunes,Jonier",29,0,0,0,0,0,0,29
15174,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,020,Mathematics,"Amaral Antunes,Jonier",28,0,0,0,0,0,0,28
15175,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,021,Mathematics,"Amaral Antunes,Jonier",17,0,0,0,0,0,0,17
18593,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,030,Mathematics,"Amaral Antunes,Jonier",25,0,0,0,0,0,0,25
18594,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,031,Mathematics,"Amaral Antunes,Jonier",19,0,0,0,0,0,0,19
18595,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,040,Mathematics,"Amaral Antunes,Jonier",27,0,0,0,0,0,0,27
15179,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,LEC,Mathematics,"Amaral Antunes,Jonier",0,0,0,0,0,0,0,0
10767,MATH 213A,Advanced Complex Analysis,View MATH 213A in Course Search ,001,Mathematics,"Siu,Yum-Tong",5,4,0,0,0,0,0,9
14049,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,000,Mathematics,"Politou,Eva",26,0,0,0,0,0,0,26
15216,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,001,Mathematics,"Politou,Eva",32,0,0,0,0,0,0,32
18601,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,002,Mathematics,"Politou,Eva",37,0,0,0,0,0,0,37
15217,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,010,Mathematics,"Politou,Eva",15,0,0,0,0,1,0,16
15218,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,011,Mathematics,"Politou,Eva",32,0,0,0,0,0,0,32
16246,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,012,Mathematics,"Politou,Eva",33,0,0,0,0,0,0,33
15219,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,020,Mathematics,"Politou,Eva",19,0,0,0,0,0,0,19
15220,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,021,Mathematics,"Politou,Eva",29,0,0,0,0,0,0,29
15221,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,022,Mathematics,"Politou,Eva",32,0,0,0,1,0,0,33
18597,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,023,Mathematics,"Politou,Eva",20,0,0,0,0,0,0,20
18598,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,030,Mathematics,"Politou,Eva",17,0,0,0,0,0,0,17
18599,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,031,Mathematics,"Politou,Eva",22,0,0,0,0,0,0,22
18600,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,032,Mathematics,"Politou,Eva",16,0,0,0,0,0,0,16
18602,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,040,Mathematics,"Politou,Eva",17,0,0,0,0,0,0,17
15225,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,LEC,Mathematics,"Politou,Eva",1,0,0,0,0,0,0,1
14065,MATH 21B,Linear Algebra & Differntl Equ,View MATH 21B in Course Search ,000,Mathematics,"Demers,Matthew Francis",15,0,0,0,0,0,0,15
15237,MATH 21B,Linear Algebra & Differntl Equ,View MATH 21B in Course Search ,010,Mathematics,"Demers,Matthew Francis",18,0,0,0,0,0,0,18
16248,MATH 21B,Linear Algebra & Differntl Equ,View MATH 21B in Course Search ,020,Mathematics,"Demers,Matthew Francis",19,0,0,0,0,0,0,19
20289,MATH 21B,Linear Algebra & Differntl Equ,View MATH 21B in Course Search ,030,Mathematics,"Demers,Matthew Francis",16,0,0,0,0,0,0,16
15238,MATH 21B,Linear Algebra & Differntl Equ,View MATH 21B in Course Search ,LEC,Mathematics,"Demers,Matthew Francis",1,0,0,0,0,0,0,1
13593,MATH 221,Commutative Algebra,View MATH 221 in Course Search ,001,Mathematics,"Drozd,Yuriy",6,2,0,0,0,0,0,8
12519,MATH 223AR,Algebraic Number Theory,View MATH 223AR in Course Search ,001,Mathematics,"Elkies,Noam D.",3,6,0,0,1,0,0,10
12621,MATH 22A,Vector Calculus and Linear Alg,View MATH 22A in Course Search ,001,Mathematics,"Wood,Philip Matchett",188,0,0,0,2,0,1,191
10878,MATH 230A,Differential Geometry,View MATH 230A in Course Search ,001,Mathematics,"Freed,Dan",12,8,0,0,0,0,0,20
11370,MATH 231A,Algebraic Topology,View MATH 231A in Course Search ,001,Mathematics,"Ye,Fan",11,2,0,0,0,0,0,13
11172,MATH 232AR,Intro to Algebraic Geometry I,View MATH 232AR in Course Search ,001,Mathematics,"Quek,Ming Hao",9,9,0,0,0,0,0,18
10722,MATH 25A,Theoretical Linear Algebra and,View MATH 25A in Course Search ,001,Mathematics,"Cain,John W",23,0,0,0,0,0,0,23
17113,MATH 261,Algebraic vector bundles and m,View MATH 261 in Course Search ,001,Mathematics,"Hopkins,Michael J.",4,26,0,5,1,0,0,36
17110,MATH 265,Singularities and Hodge theory,View MATH 265 in Course Search ,001,Mathematics,"Popa,Mihnea",1,35,1,2,0,0,0,39
17114,MATH 266,Motivic homotopy theory,View MATH 266 in Course Search ,001,Mathematics,"Brazelton,Thomas",1,25,0,6,0,0,0,32
17111,MATH 267Z,Posets,View MATH 267Z in Course Search ,001,Mathematics,"Defant,Colin",14,10,0,0,0,0,0,24
17115,MATH 268A,Categorical Langlands and Shim,View MATH 268A in Course Search ,001,Mathematics,"Hamann,David Linus",0,25,0,4,0,0,0,29
19106,MATH 297X,Geometry and complexity theor,View MATH 297X in Course Search ,001,Mathematics,"Conner,Austin",3,17,0,0,0,0,0,20
13625,MATH 300,Teaching Undergraduate Math,View MATH 300 in Course Search ,001,Mathematics,"Kelly,Brendan",0,12,0,0,0,0,0,12
14111,MATH 305,Grad Reading in Symplectic Geo,View MATH 305 in Course Search ,001,Mathematics,"Auroux,Denis",0,3,0,0,0,0,0,3
14114,MATH 309,Grad Reading in Algebraic Geo,View MATH 309 in Course Search ,001,Mathematics,"Popa,Mihnea",0,0,1,0,0,0,0,1
17168,MATH 315,Algebraic and Enumerative Comb,View MATH 315 in Course Search ,001,Mathematics,"Ben Dali,Houcine",0,1,0,0,0,0,0,1
18515,MATH 317,Graduate Reading in Link Homol,View MATH 317 in Course Search ,001,Mathematics,"Ballinger,William",0,1,0,0,0,0,0,1
18750,MATH 322,Graduate Reading in Arithmetic,View MATH 322 in Course Search ,001,Mathematics,"Hamann,David Linus",0,1,0,0,0,0,0,1
14119,MATH 335,Grad Reading Differential Geom,View MATH 335 in Course Search ,001,Mathematics,"Taubes,Cliff",0,1,0,0,0,0,0,1
14120,MATH 345,Grad Rdg Geometry and Topolog,View MATH 345 in Course Search ,001,Mathematics,"Kronheimer,Peter",0,3,0,0,0,0,0,3
14121,MATH 346Y,Graduate Reading in Analysis,View MATH 346Y in Course Search ,001,Mathematics,"Yau,Horng-Tzer",0,1,0,0,0,0,0,1
14122,MATH 352,Grad Reading in Algebraic Nmbr,View MATH 352 in Course Search ,001,Mathematics,"Kisin,Mark",0,2,0,0,0,0,0,2
14123,MATH 360,Topics in Algebraic Combinator,View MATH 360 in Course Search ,001,Mathematics,"Williams,Lauren Kiyomi",0,3,0,0,0,0,0,3
15366,MATH 379,Grd Rdng in Geometry and Physi,View MATH 379 in Course Search ,001,Mathematics,"Freed,Dan",0,1,0,0,0,0,0,1
15349,MATH 393,Grad Rdg in Mathematical Biolo,View MATH 393 in Course Search ,001,Mathematics,"Nowak,Martin A.",0,1,0,0,0,0,0,1
10999,MATH 55A,Studies in Algebra and Group,View MATH 55A in Course Search ,001,Mathematics,"Auroux,Denis",52,0,0,0,0,0,0,52
14033,MATH 60R,Reading Course for Senior Hono,View MATH 60R in Course Search ,001,Mathematics,"DeMarco,Laura",18,0,0,0,0,0,0,18
14035,MATH 91R,Supervised Reading and Researc,View MATH 91R in Course Search ,001,Mathematics,"DeMarco,Laura",13,0,0,0,2,0,0,15
