Class Enrollment Summary by Term with Prompt,,,,,,,,,,,,,,
Time run: 3/26/2025 8:00:16 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Number,Course Title,Course Name,View in Course Search,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
11845,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,016,History,"de la Fuente,Alejandro",0,1,0,0,0,0,0,1
11846,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,017,History,"Deloria,Philip",0,1,0,0,0,0,0,1
11852,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,023,History,"Gordon,Andrew D.",0,2,0,0,0,0,0,2
11855,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,026,History,"Hankins,James",0,1,0,0,0,0,0,1
11857,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,028,History,"Higginbotham,Evelyn Brooks",0,1,0,0,0,0,0,1
11859,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,030,History,"Hoffnung-Garskof,Jesse E",0,1,0,0,0,0,0,1
11861,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,032,History,"Jasanoff,Maya",0,4,0,0,0,0,0,4
11862,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,033,History,"Frank Johnson,Alison",0,1,0,0,0,0,0,1
11863,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,034,History,"Johnson,Walter",0,7,0,0,0,0,0,7
11871,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,042,History,"Manela,Erez",0,1,0,0,0,0,0,1
11873,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,044,History,"Martin,Terry",0,1,0,0,0,0,0,1
11874,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,045,History,"McCormick,Michael",0,2,0,0,0,0,0,2
11875,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,046,History,"McGirr,Lisa M.",0,1,0,0,0,0,0,1
11876,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,047,History,"Miles,Tiya",0,2,0,0,0,0,0,2
11879,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,050,History,"Plokhii,Serhii",0,1,0,0,0,0,0,1
14118,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,055,History,"Smail,Dan",0,1,0,0,0,0,0,1
22143,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,058,History,"Lee,Erika",0,1,0,0,0,0,0,1
22144,HIST 3010,Reading and Research,View HIST 3010 in Course Search ,059,History,"Glovsky,David Newman",0,1,0,0,0,0,0,1
20389,HIST 3900,Writing History,View HIST 3900 in Course Search ,01,History,"Weld,Kirsten A.",0,17,0,0,0,0,0,17
10924,HIST 3920B,Colloquium on Teaching,View HIST 3920B in Course Search ,001,History,"Hoffnung-Garskof,Jesse E",0,12,0,0,0,0,0,12
21440,HIST 84H,Northern Side of Civil Rights,View HIST 84H in Course Search ,01,History,"Higginbotham,Evelyn Brooks",3,0,0,0,0,0,0,3
18429,HIST 89J,The United States and China,View HIST 89J in Course Search ,01,History,"Manela,Erez",8,1,1,0,0,0,0,10
10129,HIST 91R,Supervised Reading and Researc,View HIST 91R in Course Search ,001,History,"Miller,Ian J.",1,0,0,0,0,0,0,1
13551,HIST 97B,What is Intellectual History?,View HIST 97B in Course Search ,01,History,"Blair,Ann M.",12,0,0,0,0,0,0,12
13204,HIST 97E,What is Imperial History?,View HIST 97E in Course Search ,01,History,"Jasanoff,Maya",16,0,0,0,0,0,0,16
17801,HIST 97S,What is Micro-History?,View HIST 97S in Course Search ,01,History,"Lewis,Mary D.",8,0,0,0,0,0,0,8
18036,HIST 97T,97 Capitalism,View HIST 97T in Course Search ,01,History,"Bondioli,Lorenzo",14,0,0,0,0,0,0,14
18035,HIST 97U,97 Emotions,View HIST 97U in Course Search ,01,History,"Penslar,Derek",7,0,0,0,0,0,0,7
10900,HIST 99B,Senior Thesis Tutorial,View HIST 99B in Course Search ,001,History,"Heelan,Carla",37,0,0,0,0,0,0,37
18351,HIST-LIT 90ER,The Gilded Age,View HIST-LIT 90ER in Course Search ,001,History & Literature,"Day Frank,Morgan",13,0,0,1,0,0,0,14
17968,HIST-LIT 90GJ,Contesting Citizenship,View HIST-LIT 90GJ in Course Search ,001,History & Literature,"Knolle,Lila Teeters",10,0,0,0,0,0,0,10
17967,HIST-LIT 90GL,Zombies and Witchcraft,View HIST-LIT 90GL in Course Search ,001,History & Literature,"Sylvain,Patrick",8,0,0,0,0,0,0,8
20325,HIST-LIT 90GM,Hollywood’s Seventies,View HIST-LIT 90GM in Course Search ,001,History & Literature,"Biel,Steven",15,0,0,0,0,0,0,15
20155,HIST-LIT 90GZ,Magic and Mythology,View HIST-LIT 90GZ in Course Search ,001,History & Literature,"Garcia Navas,Cristina",13,0,0,0,0,0,0,13
20803,HIST-LIT 90HB,Indigenous Econ & Environments,View HIST-LIT 90HB in Course Search ,001,History & Literature,"Izadi,Mandy",7,0,0,0,0,0,0,7
20157,HIST-LIT 93AH,"Music, Politics, and Protest",View HIST-LIT 93AH in Course Search ,001,History & Literature,"Schmid,Caitlin Rose",15,0,0,0,0,0,0,15
17960,HIST-LIT 97,Tutorial - Sophomore Year,View HIST-LIT 97 in Course Search ,001,History & Literature,"Kaminsky,Lauren",25,0,0,0,0,0,0,25
17961,HIST-LIT 98,Tutorial - Junior Year,View HIST-LIT 98 in Course Search ,001,History & Literature,"Kaminsky,Lauren",23,0,0,0,0,0,0,23
17962,HIST-LIT 99,Tutorial - Senior Year,View HIST-LIT 99 in Course Search ,001,History & Literature,"Kaminsky,Lauren",50,0,0,0,0,0,0,50
18064,HISTSCI 1350,Modern Life Science,View HISTSCI 1350 in Course Search ,001,History of Science,"Kochhar,Rijul",7,3,0,0,0,0,0,10
21513,HISTSCI 1456,Race and Public Health Crises,View HISTSCI 1456 in Course Search ,001,History of Science,"Hammonds,Evelynn M.",7,0,1,1,0,0,0,9
21561,HISTSCI 1480,"Food, Science, Global Hunger",View HISTSCI 1480 in Course Search ,001,History of Science,"Soto Laveaga,Gabriela",15,0,0,0,0,0,0,15
17951,HISTSCI 1684,"Race, War, and Medicine",View HISTSCI 1684 in Course Search ,001,History of Science,"Robinson,Leslie-William T",55,0,0,0,0,0,0,55
16043,HISTSCI 1770,Broken Brains,View HISTSCI 1770 in Course Search ,001,History of Science,"Harrington,Anne",32,0,0,0,0,0,0,32
17974,HISTSCI 1825,Computers and Cyberculture,View HISTSCI 1825 in Course Search ,001,History of Science,"Hersch,Matthew H",18,0,0,0,0,0,0,18
14274,HISTSCI 1861,Science and Capitalism,View HISTSCI 1861 in Course Search ,001,History of Science,"Torracinta,Simon",19,0,0,0,0,0,0,19
21402,HISTSCI 1887,History of Information,View HISTSCI 1887 in Course Search ,001,History of Science,"Csiszar,Alex",13,0,0,0,0,0,0,13
13250,HISTSCI 1955,Science in Popular Culture,View HISTSCI 1955 in Course Search ,001,History of Science,"Baker,Erik",20,2,0,0,0,0,0,22
18043,HISTSCI 1960,"Bias, Hype, and Objectivity",View HISTSCI 1960 in Course Search ,001,History of Science,"Richardson,Sarah S",8,0,0,1,0,0,0,9
18046,HISTSCI 1993,Knowledge and Ignorance,View HISTSCI 1993 in Course Search ,001,History of Science,"Oreskes,Naomi",6,3,0,3,1,0,0,13
18067,HISTSCI 2130,Environment and Society,View HISTSCI 2130 in Course Search ,001,History of Science,"Marcus,Hannah",0,9,0,0,0,0,0,9
15899,HISTSCI 2226,Science in the Cold War,View HISTSCI 2226 in Course Search ,001,History of Science,"Wilson,Benjamin Tyler",3,8,0,0,0,0,0,11
18068,HISTSCI 2410,Vaccination,View HISTSCI 2410 in Course Search ,001,History of Science,"Brandt,Allan M.",0,7,0,3,0,0,0,10
17977,HISTSCI 2848,The Digital Age,View HISTSCI 2848 in Course Search ,001,History of Science,"Hersch,Matthew H",1,3,0,0,0,0,0,4
21480,HISTSCI 2912,Scientific Knowledge,View HISTSCI 2912 in Course Search ,001,History of Science,"Galison,Peter",10,2,1,1,1,0,0,15
11291,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,002,History of Science,"Brandt,Allan M.",0,1,0,0,0,0,0,1
11292,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,003,History of Science,"Browne,Janet",0,2,0,0,0,0,0,2
11295,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,006,History of Science,"Galison,Peter",0,4,0,0,0,0,0,4
11300,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,011,History of Science,"Jones,David Shumway",0,3,0,0,0,0,0,3
11303,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,014,History of Science,"Lunbeck,Elizabeth",0,1,0,0,0,0,0,1
11305,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,016,History of Science,"Oreskes,Naomi",0,1,0,0,0,0,0,1
11308,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,019,History of Science,"Richardson,Sarah S",0,2,0,0,0,0,0,2
10344,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,001,History of Science,"Alam,Eram",0,1,0,0,0,0,0,1
11309,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,002,History of Science,"Brandt,Allan M.",0,1,0,0,0,0,0,1
11312,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,005,History of Science,"Csiszar,Alex",0,1,0,0,0,0,0,1
11316,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,009,History of Science,"Harrington,Anne",0,1,0,5,0,0,0,6
11318,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,011,History of Science,"Jasanoff,Sheila",0,1,0,0,0,0,0,1
11319,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,012,History of Science,"Jones,David Shumway",0,3,0,0,0,0,0,3
11320,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,013,History of Science,"Kuriyama,Shigehisa",0,1,0,0,0,0,0,1
11325,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,019,History of Science,"Oreskes,Naomi",0,2,0,0,0,0,0,2
11735,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,025,History of Science,"Soto Laveaga,Gabriela",0,1,0,0,0,0,0,1
25662,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,027,History of Science,"Kochhar,Rijul",0,1,0,0,0,0,0,1
11567,HISTSCI 3003B,Research Methods,View HISTSCI 3003B in Course Search ,001,History of Science,"Alam,Eram",0,10,0,0,0,0,0,10
11963,HISTSCI 3011,Pre-prospectus Course Work,View HISTSCI 3011 in Course Search ,001,History of Science,,0,6,0,0,0,0,0,6
11964,HISTSCI 3012,Teaching Fellowship,View HISTSCI 3012 in Course Search ,001,History of Science,,0,8,0,0,0,0,0,8
10061,HISTSCI 91R,Supervised Reading & Research,View HISTSCI 91R in Course Search ,001,History of Science,"Lemov,Rebecca",1,0,0,0,0,0,0,1
10417,HISTSCI 97,Tutorial - Sophomore Year,View HISTSCI 97 in Course Search ,001,History of Science,"Lemov,Rebecca",12,0,0,0,0,0,0,12
12940,HISTSCI 97,Tutorial - Sophomore Year,View HISTSCI 97 in Course Search ,002,History of Science,"Lemov,Rebecca",30,0,0,0,0,0,0,30
10127,HISTSCI 98,Tutorial - Junior Year,View HISTSCI 98 in Course Search ,001,History of Science,"Lemov,Rebecca",14,0,0,0,0,0,0,14
18294,HISTSCI 99A,Tutorial - Senior Year,View HISTSCI 99A in Course Search ,001,History of Science,"Baker,Erik",0,0,0,0,0,0,0,0
10283,HISTSCI 99B,Tutorial - Senior Year,View HISTSCI 99B in Course Search ,001,History of Science,"Baker,Erik",25,0,0,0,0,0,0,25
11613,HISTSCI 99B,Tutorial - Senior Year,View HISTSCI 99B in Course Search ,002,History of Science,"Baker,Erik",8,0,0,0,0,0,0,8
12518,HLTHPOL 2000B,Core Course in Health Policy,View HLTHPOL 2000B in Course Search ,001,Health Policy,"Landrum,Mary Beth",0,11,0,0,0,0,0,11
12570,HLTHPOL 3000,Reading and Research,View HLTHPOL 3000 in Course Search ,006,Health Policy,"Cohen,Jessica L",0,1,0,0,0,0,0,1
12609,HLTHPOL 3001,Coursework and Research,View HLTHPOL 3001 in Course Search ,001,Health Policy,,0,15,0,0,0,0,0,15
12613,HLTHPOL 3003,Teaching,View HLTHPOL 3003 in Course Search ,001,Health Policy,,0,7,0,0,0,0,0,7
12614,HLTHPOL 3004,Dissertation Research,View HLTHPOL 3004 in Course Search ,001,Health Policy,,0,30,0,0,0,0,0,30
12521,HLTHPOL 3040,Research Sem in Hlth Policy,View HLTHPOL 3040 in Course Search ,001,Health Policy,"Jena,Anupam Bapu",0,26,0,0,0,0,0,26
12550,HLTHPOL 3070,Economics Reading Course,View HLTHPOL 3070 in Course Search ,001,Health Policy,"Agha,Leila",0,3,0,0,0,0,0,3
12519,HLTHPOL 3080B,MPR Reading Course,View HLTHPOL 3080B in Course Search ,001,Health Policy,"Landrum,Mary Beth",0,3,0,0,0,0,0,3
11583,HUMAN 10B,Human Colloquium 10b,View HUMAN 10B in Course Search ,001,Humanities,"Elmer,David Franklin",86,0,0,0,0,0,0,86
12101,IAAS 390,Research,View IAAS 390 in Course Search ,001,Inner Asian & Altaic Studies,"van der Kuijp,Leonard Willem Johannes",0,4,0,0,0,0,0,4
11723,IGBO AB,Elementary Igbo,View IGBO AB in Course Search ,001,African & African Amer Studies,"Mugane,John M",5,1,0,3,0,0,0,9
20729,IGBO BB,Intermediate Igbo,View IGBO BB in Course Search ,001,African & African Amer Studies,"Mugane,John M",4,0,0,1,0,0,0,5
10428,IMMUN 202,Adv Principles of Immunology,View IMMUN 202 in Course Search ,001,Medical Sciences,"Garrett,Wendy",0,11,0,21,0,0,0,32
12113,IMMUN 203,Advances in Immunology,View IMMUN 203 in Course Search ,001,Medical Sciences,"Lingwood,Daniel Dale Kenneth",1,9,0,2,0,0,0,12
12111,IMMUN 204,Critical Readings for Immunolo,View IMMUN 204 in Course Search ,001,Medical Sciences,"Wesemann,Duane",0,10,0,0,0,0,0,10
10433,IMMUN 301,Immunology Seminar,View IMMUN 301 in Course Search ,001,Medical Sciences,"Pillai,Shiv S.",0,10,0,0,0,0,0,10
21433,IMMUN 301QC,Autoimmunity,View IMMUN 301QC in Course Search ,0001,Medical Sciences,"Quintana,Francisco Javier",0,8,0,1,0,0,0,9
10243,IMMUN 305QC,Neuroimmune interactions,View IMMUN 305QC in Course Search ,001,Medical Sciences,"Chiu,Isaac",0,25,0,8,0,0,0,33
10755,IMMUN 312,Interplay Between the Innate,View IMMUN 312 in Course Search ,001,Medical Sciences,"Garrett,Wendy",0,1,0,0,0,0,0,1
10749,IMMUN 322,Sys to Innate & Adptive Immuni,View IMMUN 322 in Course Search ,001,Medical Sciences,"Xavier,Ramnik",0,1,0,0,0,0,0,1
10523,IMMUN 325,Imm Cell Interact T Cell,View IMMUN 325 in Course Search ,001,Medical Sciences,"Mempel,Thorsten",0,1,0,0,0,0,0,1
10276,IMMUN 326L,Mechanistic Elucidation,View IMMUN 326L in Course Search ,001,Medical Sciences,"Wu,Hao",0,3,0,0,0,0,0,3
10439,IMMUN 328R,Introduction to Research,View IMMUN 328R in Course Search ,001,Medical Sciences,"Pillai,Shiv S.",0,13,0,0,0,0,0,13
11032,IMMUN 335,Pain and Host Defense,View IMMUN 335 in Course Search ,001,Medical Sciences,"Chiu,Isaac",0,2,0,0,0,0,0,2
12704,IMMUN 335DR,Graduate Research – Sokol Lab,View IMMUN 335DR in Course Search ,001,Medical Sciences,"Sokol,Caroline Lauren",0,4,0,0,0,0,0,4
10601,IMMUN 336,T-Lymphocyte Recognition,View IMMUN 336 in Course Search ,001,Medical Sciences,"Brenner,Michael B",0,2,0,0,0,0,0,2
12710,IMMUN 336DR,Graduate Research-Manguso Lab,View IMMUN 336DR in Course Search ,001,Medical Sciences,"Manguso,Robert Thomas",0,1,0,0,0,0,0,1
13026,IMMUN 339DR,Graduate Res. – Quintana Lab,View IMMUN 339DR in Course Search ,001,Medical Sciences,"Quintana,Francisco Javier",0,1,0,0,0,0,0,1
13280,IMMUN 341DR,Graduate Research - Barbie Lab,View IMMUN 341DR in Course Search ,0001,Medical Sciences,"Barbie,David Allen",0,1,0,0,0,0,0,1
13322,IMMUN 342DR,Graduate Research – Dunn Lab,View IMMUN 342DR in Course Search ,0001,Medical Sciences,"Dunn,Gavin Peter",0,2,0,0,0,0,0,2
13323,IMMUN 343DR,Graduate Research – Romee Lab,View IMMUN 343DR in Course Search ,0001,Medical Sciences,"Romee,Rizwan",0,1,0,0,0,0,0,1
13377,IMMUN 344DR,Graduate Research – Mills lab,View IMMUN 344DR in Course Search ,0001,Medical Sciences,"Mills,Evanna",0,2,0,0,0,0,0,2
13400,IMMUN 345DR,Graduate Research – Sen Lab,View IMMUN 345DR in Course Search ,001,Medical Sciences,"Sen,Debattama",0,3,0,0,0,0,0,3
10263,IMMUN 346,Antigen in Lymph Nodes,View IMMUN 346 in Course Search ,001,Medical Sciences,"Carroll,Michael C",0,2,0,0,0,0,0,2
14222,IMMUN 346DR,Graduate Research – Jan Lab,View IMMUN 346DR in Course Search ,0001,Medical Sciences,"Jan,Max",0,2,0,0,0,0,0,2
11545,IMMUN 347,Lymphocyte Development,View IMMUN 347 in Course Search ,001,Medical Sciences,"Wesemann,Duane",0,3,0,0,0,0,0,3
14294,IMMUN 347DR,Graduate Research–Griffin Lab,View IMMUN 347DR in Course Search ,0001,Medical Sciences,"Griffin,Gabriel Kenneth",0,2,0,0,0,0,0,2
14290,IMMUN 348DR,Grad. Res.- Ordovas-Montanes,View IMMUN 348DR in Course Search ,0001,Medical Sciences,"Ordovas-Montanes,Jose Manuel",0,6,0,0,0,0,0,6
14305,IMMUN 349DR,Graduate Res. – Guerriero Lab,View IMMUN 349DR in Course Search ,0001,Medical Sciences,"Guerriero,Jennifer Lynn",0,2,0,0,0,0,0,2
10331,IMMUN 350,Regulation of Autoimmune T Cel,View IMMUN 350 in Course Search ,001,Medical Sciences,"Kuchroo,Vijay Kumar",0,3,0,0,0,0,0,3
14306,IMMUN 351DR,Graduate Research – Kean Lab,View IMMUN 351DR in Course Search ,0001,Medical Sciences,"Kean,Leslie",0,2,0,0,0,0,0,2
11778,IMMUN 352,Development and application of,View IMMUN 352 in Course Search ,001,Medical Sciences,"Shalek,Alexander Kann",0,3,0,0,0,0,0,3
20324,IMMUN 352DR,Graduate Research – Zhou Lab,View IMMUN 352DR in Course Search ,0001,Medical Sciences,"Zhou,Xu",0,2,0,0,0,0,0,2
20327,IMMUN 353DR,Graduate Research – Smith Lab,View IMMUN 353DR in Course Search ,0001,Medical Sciences,"Smith,Eric L.",0,1,0,0,0,0,0,1
10704,IMMUN 356,Cytotoxic T Lymphocytes,View IMMUN 356 in Course Search ,001,Medical Sciences,"Lieberman,Judy",0,2,0,0,0,0,0,2
11667,IMMUN 360L,Immune Microenvironment,View IMMUN 360L in Course Search ,001,Medical Sciences,"Dougan,Stephanie Kristin",0,4,0,0,0,0,0,4
10179,IMMUN 364,"T-cell Diff, Tol, & Auto",View IMMUN 364 in Course Search ,001,Medical Sciences,"Mathis,Diane",0,1,0,0,0,0,0,1
12127,IMMUN 366L,Innate Inflammation in the Res,View IMMUN 366L in Course Search ,001,Medical Sciences,"Barrett,Nora Amanda",0,1,0,0,0,0,0,1
10317,IMMUN 378,T cell Bio and Cancer Immunolo,View IMMUN 378 in Course Search ,001,Medical Sciences,"Wucherpfennig,Kai",0,3,0,0,0,0,0,3
11546,IMMUN 381,Immune Responses Against HIV,View IMMUN 381 in Course Search ,001,Medical Sciences,"Kwon,Douglas",0,1,0,0,0,0,0,1
11548,IMMUN 387,Genetically-modified T cells,View IMMUN 387 in Course Search ,001,Medical Sciences,"Maus,Marcela Valderrama",0,5,0,0,0,0,0,5
10657,IMMUN 392,Dend Cells & Init of Immune Re,View IMMUN 392 in Course Search ,001,Medical Sciences,"Hacohen,Nir",0,2,0,0,0,0,0,2
18318,INDO-PER 101,Readings in Indo-Persian Lit.I,View INDO-PER 101 in Course Search ,001,South Asian Studies,,0,0,0,0,0,0,0,0
25375,INDO-PER 102R,Readings in Indo-Pers. Lit. II,View INDO-PER 102R in Course Search ,001,South Asian Studies,"Kovacs,Hajnalka",0,5,1,0,0,0,0,6
12392,IRISH 133R,Intermediate Modern Irish,View IRISH 133R in Course Search ,001,Celtic Languages & Literatures,"Sumner,Natasha",2,2,0,0,0,0,0,4
20897,IRISH 161R,Continuing Advanced Modern Iri,View IRISH 161R in Course Search ,001,Celtic Languages & Literatures,"Ni Riain,Ciara",1,2,0,0,0,0,0,3
18315,IRISH 204R,Readings in Early Irish Poetry,View IRISH 204R in Course Search ,001,Celtic Languages & Literatures,"Nagy,Joseph F",0,4,0,0,0,0,0,4
20851,ISLAMCIV 158,Quran Through the Ages,View ISLAMCIV 158 in Course Search ,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",4,1,0,2,0,0,0,7
20952,ISLAMCIV 180,Islamic Heritage Modern Times,View ISLAMCIV 180 in Course Search ,001,Near Eastern Languages & Civ,"Ben Ahmed,Fouad",1,0,0,1,0,0,0,2
20866,ISLAMCIV 181,Islam and Religious Diversity,View ISLAMCIV 181 in Course Search ,001,Near Eastern Languages & Civ,"Boylston,Nicholas John",5,1,0,6,0,0,0,12
10927,ISLAMCIV 300,Reading/Research: Islamic Civ,View ISLAMCIV 300 in Course Search ,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",0,2,0,0,0,0,0,2
12421,ITAL 10,Beginning Italian I,View ITAL 10 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",7,3,0,2,0,0,0,12
12422,ITAL 11,Beginning Italian II,View ITAL 11 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",6,1,0,2,0,0,0,9
12428,ITAL 11,Beginning Italian II,View ITAL 11 in Course Search ,002,Romance Languages & Lit,"Trebaiocchi,Chiara",11,1,0,0,0,0,0,12
20860,ITAL 138,Cosmos of the Divine Comedy,View ITAL 138 in Course Search ,001,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",33,5,0,4,0,0,0,42
12423,ITAL 15,Intensive Beginning Italian,View ITAL 15 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",5,1,0,1,0,0,0,7
17905,ITAL 165,Preparing the Revolution,View ITAL 165 in Course Search ,001,Romance Languages & Lit,"Erspamer,Francesco",4,1,0,0,0,0,0,5
12424,ITAL 20,Intermediate Italian,View ITAL 20 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",6,0,0,0,0,0,0,6
12810,ITAL 201R,Colloquium in Italian Studies,View ITAL 201R in Course Search ,001,Romance Languages & Lit,"Erspamer,Francesco",0,4,0,0,0,0,0,4
18112,ITAL 214,Languages of Injury: Law & Lit,View ITAL 214 in Course Search ,001,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",1,1,0,1,0,0,0,3
12419,ITAL 30,Upper-Level Italian,View ITAL 30 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",5,1,0,3,0,0,0,9
13362,ITAL 40,Advanced Italian I,View ITAL 40 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",1,1,0,2,0,0,0,4
12420,ITAL 50,Advanced Italian II,View ITAL 50 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",12,1,0,0,0,0,0,13
14125,ITAL 75,Safeguarding Intangible Herita,View ITAL 75 in Course Search ,001,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",1,0,0,0,0,0,0,1
20730,JAMAICAN AB,Elementary Jamaican Patois,View JAMAICAN AB in Course Search ,001,African & African Amer Studies,"Mugane,John M",5,0,0,0,0,0,0,5
15923,JAPAN 106B,Kambun,View JAPAN 106B in Course Search ,01,East Asian Langs & Civ,"Truscott,Danica Marie",0,4,0,0,0,0,0,4
10934,JAPAN 120B,Intermediate Japanese I,View JAPAN 120B in Course Search ,001,East Asian Langs & Civ,"Sakomura,Yuki",8,3,0,2,0,0,0,13
10935,JAPAN 120B,Intermediate Japanese I,View JAPAN 120B in Course Search ,002,East Asian Langs & Civ,"Sakomura,Yuki",2,2,0,0,0,0,0,4
10936,JAPAN 130B,Intermediate Japanese II,View JAPAN 130B in Course Search ,001,East Asian Langs & Civ,"Takehara,Chikako",4,5,0,2,0,0,0,11
10937,JAPAN 130B,Intermediate Japanese II,View JAPAN 130B in Course Search ,002,East Asian Langs & Civ,"Takehara,Chikako",1,4,0,0,0,0,0,5
10958,JAPAN 140B,Advanced Modern Japanese,View JAPAN 140B in Course Search ,001,East Asian Langs & Civ,"Asakura,Naomi",4,3,0,1,0,0,0,8
10959,JAPAN 140B,Advanced Modern Japanese,View JAPAN 140B in Course Search ,002,East Asian Langs & Civ,"Asakura,Naomi",1,2,0,2,0,0,0,5
11523,JAPAN 150B,Reads & Discus Jpn Soc Sci,View JAPAN 150B in Course Search ,001,East Asian Langs & Civ,"Asakura,Naomi",2,1,0,0,0,0,0,3
11765,JAPAN 300,Reading and Research,View JAPAN 300 in Course Search ,008,East Asian Langs & Civ,"Atherton,David C",0,1,0,0,0,0,0,1
10899,JAPAN BB,Elementary Japanese,View JAPAN BB in Course Search ,001,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",5,5,0,2,0,0,0,12
10901,JAPAN BB,Elementary Japanese,View JAPAN BB in Course Search ,002,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",7,2,0,1,0,0,0,10
10902,JAPAN BB,Elementary Japanese,View JAPAN BB in Course Search ,003,East Asian Langs & Civ,"Kageyama-Hunt,Yuko",6,0,0,2,0,0,0,8
17739,JAPNHIST 260R,Topics in Jpn Cultural Hist,View JAPNHIST 260R in Course Search ,01,East Asian Langs & Civ,"Kuriyama,Shigehisa",0,6,0,1,0,0,0,7
13109,JAPNHIST 270,Early Modern Japanese History,View JAPNHIST 270 in Course Search ,01,East Asian Langs & Civ,"Howell,David L",1,1,0,1,0,0,0,3
21196,JAPNLIT 133,Gender and Japanese Art,View JAPNLIT 133 in Course Search ,01,East Asian Langs & Civ,"McCormick,Melissa M.",0,0,0,0,0,0,0,0
13926,JAPNLIT 270R,Mod & Contemp Japanese Fiction,View JAPNLIT 270R in Course Search ,01,East Asian Langs & Civ,"Yoda,Tomiko",0,3,0,0,0,0,0,3
20807,JEWISHST 211,Israel’s Chosenness,View JEWISHST 211 in Course Search ,001,Near Eastern Languages & Civ,"Rosen-Zvi,Ishay",0,1,0,0,0,0,0,1
10992,KOREAN 120B,Intermediate Korean,View KOREAN 120B in Course Search ,001,East Asian Langs & Civ,"Noh,Ahsil",13,0,0,1,0,0,0,14
11533,KOREAN 123XB,Int. Korean for Adv. Beg.,View KOREAN 123XB in Course Search ,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",8,0,0,2,0,0,0,10
11028,KOREAN 130B,Pre-advanced Korean,View KOREAN 130B in Course Search ,001,East Asian Langs & Civ,"Oh,Kyoungwon",11,0,0,3,0,0,0,14
13107,KOREAN 130XB,Pre-Adv Mod Kor for High-Prof,View KOREAN 130XB in Course Search ,001,East Asian Langs & Civ,"Kim,Hwanhee",4,0,0,0,0,0,0,4
10186,KOREAN 140B,Advanced Korean,View KOREAN 140B in Course Search ,001,East Asian Langs & Civ,"Noh,Ahsil",0,0,0,2,0,0,0,2
21413,KOREAN 150B,Readings in Cultural Studies,View KOREAN 150B in Course Search ,001,East Asian Langs & Civ,"Oh,Kyoungwon",1,0,0,0,0,0,0,1
