Class Enrollment Summary by Term with Prompt,,,,,,,,,,,,,,
Time run: 4/17/2025 8:00:19 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Number,Course Title,Course Name,View in Course Search,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
16814,HISTSCI 1630,Histories of Climate Change,View HISTSCI 1630 in Course Search ,001,History of Science,"Seow,Victor",8,0,0,0,0,0,0,8
14186,HISTSCI 1735,Being Human since 1945,View HISTSCI 1735 in Course Search ,001,History of Science,"Torracinta,Simon",4,0,0,0,0,0,0,4
15264,HISTSCI 1740,Psychology of War,View HISTSCI 1740 in Course Search ,001,History of Science,"Robinson,Leslie-William T",15,0,0,0,0,0,0,15
18503,HISTSCI 1771,Science and Consciousness,View HISTSCI 1771 in Course Search ,001,History of Science,"Harrington,Anne",18,0,0,2,0,0,0,20
17156,HISTSCI 1780,Psychopathologies,View HISTSCI 1780 in Course Search ,001,History of Science,"Lunbeck,Elizabeth",18,0,0,0,0,0,0,18
18661,HISTSCI 1850,Technologies of Social Reform,View HISTSCI 1850 in Course Search ,001,History of Science,"Aidinoff,Marc",11,0,0,0,0,0,0,11
16808,HISTSCI 2110,Premodern History of Science,View HISTSCI 2110 in Course Search ,001,History of Science,"Marcus,Hannah",0,8,0,0,0,0,0,8
18599,HISTSCI 2855,Thinking with Computers,View HISTSCI 2855 in Course Search ,001,History of Science,"Aidinoff,Marc",2,6,0,0,0,0,0,8
14166,HISTSCI 2985,"Science, Power and Politics",View HISTSCI 2985 in Course Search ,001,History of Science,"Jasanoff,Sheila",1,2,0,0,0,0,0,3
11891,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,006,History of Science,"Galison,Peter",0,1,0,0,0,0,0,1
11897,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,011,History of Science,"Jones,David Shumway",0,3,0,0,0,0,0,3
11903,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,016,History of Science,"Marcus,Hannah",0,1,0,0,0,0,0,1
11904,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,017,History of Science,"Oreskes,Naomi",0,1,0,0,0,0,0,1
12334,HISTSCI 3000,Doctoral Dissertations,View HISTSCI 3000 in Course Search ,019,History of Science,"Richardson,Sarah S",0,2,0,0,0,0,0,2
11905,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,002,History of Science,"Alam,Eram",0,2,0,0,0,0,0,2
11914,HISTSCI 3001,Reading and Research,View HISTSCI 3001 in Course Search ,011,History of Science,"Kochhar,Rijul",0,1,0,0,0,0,0,1
12510,HISTSCI 3011,Pre-prospectus Course Work,View HISTSCI 3011 in Course Search ,001,History of Science,,0,4,0,0,0,0,0,4
12511,HISTSCI 3012,Teaching Fellowship,View HISTSCI 3012 in Course Search ,001,History of Science,,0,10,0,0,0,0,0,10
10572,HISTSCI 98,Tutorial - Junior Year,View HISTSCI 98 in Course Search ,001,History of Science,"Harrington,Anne",16,0,0,0,0,0,0,16
10944,HISTSCI 99A,Tutorial - Senior Year,View HISTSCI 99A in Course Search ,001,History of Science,"Baker,Erik",10,0,0,0,0,0,0,10
12254,HISTSCI 99A,Tutorial - Senior Year,View HISTSCI 99A in Course Search ,002,History of Science,"Baker,Erik",6,0,0,0,0,0,0,6
13221,HLTHPOL 3000,Reading and Research,View HLTHPOL 3000 in Course Search ,004,Health Policy,"Pandya,Ankur",0,1,0,0,0,0,0,1
13093,HLTHPOL 3001,Coursework and Research,View HLTHPOL 3001 in Course Search ,001,Health Policy,,0,9,0,0,0,0,0,9
13094,HLTHPOL 3003,Teaching,View HLTHPOL 3003 in Course Search ,001,Health Policy,,0,7,0,0,0,0,0,7
13095,HLTHPOL 3004,Dissertation Research,View HLTHPOL 3004 in Course Search ,001,Health Policy,,0,23,0,0,0,0,0,23
12971,HLTHPOL 3040,Research Sem in Hlth Policy,View HLTHPOL 3040 in Course Search ,001,Health Policy,"Jena,Anupam Bapu",0,19,0,0,0,0,0,19
12970,HLTHPOL 3080A,MPR Reading Course,View HLTHPOL 3080A in Course Search ,001,Health Policy,"Landrum,Mary Beth",0,1,0,0,0,0,0,1
19179,HUMAN 166,Bob Dylan the Classic,View HUMAN 166 in Course Search ,LEC,Humanities,"Thomas,Richard F.",22,0,0,0,0,0,0,22
19426,HUMAN 2,Intro to the Medical and Healt,View HUMAN 2 in Course Search ,001,Humanities,"Thornber,Karen Laura",9,0,0,0,0,0,0,9
19429,HUMAN 7,Culture in Context,View HUMAN 7 in Course Search ,001,Humanities,"Kaminsky,Lauren",10,0,0,0,0,0,0,10
19432,HUMAN 9,Reading for Fiction Writers,View HUMAN 9 in Course Search ,001,Humanities,"Mukherjee,Indraneel",9,0,0,0,0,0,0,9
12610,IAAS 390,Research,View IAAS 390 in Course Search ,001,Inner Asian & Altaic Studies,,0,2,0,0,0,0,0,2
19148,IGBO 101AR,Advanced Igbo,View IGBO 101AR in Course Search ,001,African & African Amer Studies,"Mugane,John M",4,0,0,0,0,0,0,4
12357,IGBO AA,Elementary Igbo,View IGBO AA in Course Search ,001,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,1
15226,IGBO BA,Intermediate Igbo,View IGBO BA in Course Search ,001,African & African Amer Studies,"Mugane,John M",1,0,0,0,0,0,0,1
11038,IMMUN 201,Advanced Topics in Immunology,View IMMUN 201 in Course Search ,001,Medical Sciences,"Mempel,Thorsten",0,1,0,0,0,0,0,1
12554,IMMUN 307QC,Cancer Immunology,View IMMUN 307QC in Course Search ,001,Medical Sciences,"Wucherpfennig,Kai",0,4,0,0,0,0,0,4
18448,IMMUN 319QC,Mechanisms and therapeutics of,View IMMUN 319QC in Course Search ,0001,Medical Sciences,"Hla,Timothy T",0,2,0,0,0,0,0,2
11259,IMMUN 322,Sys to Innate & Adptive Immuni,View IMMUN 322 in Course Search ,001,Medical Sciences,"Xavier,Ramnik",0,1,0,0,0,0,0,1
10721,IMMUN 326L,Mechanistic Elucidation,View IMMUN 326L in Course Search ,001,Medical Sciences,"Wu,Hao",0,3,0,0,0,0,0,3
10910,IMMUN 328R,Introduction to Research,View IMMUN 328R in Course Search ,001,Medical Sciences,"Pillai,Shiv S.",0,12,0,0,0,0,0,12
10518,IMMUN 329L,Inflammation & Glycosylation,View IMMUN 329L in Course Search ,001,Medical Sciences,"Anthony,Robert",0,1,0,0,0,0,0,1
12061,IMMUN 335,Pain and Host Defense,View IMMUN 335 in Course Search ,001,Medical Sciences,"Chiu,Isaac",0,1,0,0,0,0,0,1
10461,IMMUN 335DR,Graduate Research – Sokol Lab,View IMMUN 335DR in Course Search ,001,Medical Sciences,"Sokol,Caroline Lauren",0,2,0,0,0,0,0,2
13592,IMMUN 341DR,Graduate Research - Barbie Lab,View IMMUN 341DR in Course Search ,0001,Medical Sciences,"Barbie,David Allen",0,1,0,0,0,0,0,1
13662,IMMUN 342DR,Graduate Research – Dunn Lab,View IMMUN 342DR in Course Search ,0001,Medical Sciences,"Dunn,Gavin Peter",0,1,0,0,0,0,0,1
13664,IMMUN 343DR,Graduate Research – Romee Lab,View IMMUN 343DR in Course Search ,0001,Medical Sciences,"Romee,Rizwan",0,1,0,0,0,0,0,1
10449,IMMUN 344DR,Graduate Research – Mills lab,View IMMUN 344DR in Course Search ,0001,Medical Sciences,"Mills,Evanna",0,1,0,0,0,0,0,1
10450,IMMUN 345DR,Graduate Research – Sen Lab,View IMMUN 345DR in Course Search ,001,Medical Sciences,"Sen,Debattama",0,3,0,0,0,0,0,3
10710,IMMUN 346,Antigen in Lymph Nodes,View IMMUN 346 in Course Search ,001,Medical Sciences,"Carroll,Michael C",0,1,0,0,0,0,0,1
14184,IMMUN 346DR,Graduate Research – Jan Lab,View IMMUN 346DR in Course Search ,0001,Medical Sciences,"Jan,Max",0,2,0,0,0,0,0,2
12288,IMMUN 347,Lymphocyte Development,View IMMUN 347 in Course Search ,001,Medical Sciences,"Wesemann,Duane",0,3,0,0,0,0,0,3
14265,IMMUN 347DR,Graduate Research–Griffin Lab,View IMMUN 347DR in Course Search ,0001,Medical Sciences,"Griffin,Gabriel Kenneth",0,2,0,0,0,0,0,2
14269,IMMUN 348DR,Grad. Res.- Ordovas-Montanes,View IMMUN 348DR in Course Search ,0001,Medical Sciences,"Ordovas-Montanes,Jose Manuel",0,5,0,0,0,0,0,5
10777,IMMUN 350,Regulation of Autoimmune T Cel,View IMMUN 350 in Course Search ,001,Medical Sciences,"Kuchroo,Vijay Kumar",0,3,0,0,0,0,0,3
14323,IMMUN 351DR,Graduate Research – Kean Lab,View IMMUN 351DR in Course Search ,0001,Medical Sciences,"Kean,Leslie",0,1,0,0,0,0,0,1
10478,IMMUN 352,Development and application of,View IMMUN 352 in Course Search ,001,Medical Sciences,"Shalek,Alexander Kann",0,2,0,0,0,0,0,2
16479,IMMUN 352DR,Graduate Research – Zhou Lab,View IMMUN 352DR in Course Search ,0001,Medical Sciences,"Zhou,Xu",0,1,0,0,0,0,0,1
16481,IMMUN 353DR,Graduate Research – Smith Lab,View IMMUN 353DR in Course Search ,0001,Medical Sciences,"Smith,Eric L.",0,1,0,0,0,0,0,1
11219,IMMUN 356,Cytotoxic T Lymphocytes,View IMMUN 356 in Course Search ,001,Medical Sciences,"Lieberman,Judy",0,1,0,0,0,0,0,1
12363,IMMUN 360L,Immune Microenvironment,View IMMUN 360L in Course Search ,001,Medical Sciences,"Dougan,Stephanie Kristin",0,3,0,0,0,0,0,3
12575,IMMUN 366L,Graduate Res. - Barrett Lab,View IMMUN 366L in Course Search ,001,Medical Sciences,"Barrett,Nora Amanda",0,1,0,0,0,0,0,1
10762,IMMUN 378,T cell Bio and Cancer Immunolo,View IMMUN 378 in Course Search ,001,Medical Sciences,"Wucherpfennig,Kai",0,2,0,0,0,0,0,2
12274,IMMUN 381,Immune Responses Against HIV,View IMMUN 381 in Course Search ,001,Medical Sciences,"Kwon,Douglas",0,1,0,0,0,0,0,1
12200,IMMUN 387,Genetically-modified T cells,View IMMUN 387 in Course Search ,001,Medical Sciences,"Maus,Marcela Valderrama",0,4,0,0,0,0,0,4
11066,IMMUN 397,"Antigen Processng, Dendrit Cel",View IMMUN 397 in Course Search ,001,Medical Sciences,"Turley,Shannon J.",0,0,0,0,0,0,0,0
12822,IRISH 132,Introduction to Modern Irish,View IRISH 132 in Course Search ,001,Celtic Languages & Literatures,"Sumner,Natasha",3,0,0,0,0,0,0,3
13768,IRISH 160R,Advanced Modern Irish,View IRISH 160R in Course Search ,001,Celtic Languages & Literatures,"Sumner,Natasha",1,2,0,0,0,0,0,3
18997,IRISH 200,Introduction to Old Irish,View IRISH 200 in Course Search ,001,Celtic Languages & Literatures,"Nagy,Joseph F",0,1,0,0,0,0,0,1
12854,ITAL 10,Beginning Italian I,View ITAL 10 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",12,0,0,0,0,0,0,12
18695,ITAL 10,Beginning Italian I,View ITAL 10 in Course Search ,002,Romance Languages & Lit,"Trebaiocchi,Chiara",2,0,0,0,0,0,0,2
17609,ITAL 106,Boccaccio from Cover to Cover,View ITAL 106 in Course Search ,001,Romance Languages & Lit,"Camozzi Pistoja,Ambrogio",3,2,0,0,0,0,0,5
12847,ITAL 11,Beginning Italian II,View ITAL 11 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",4,1,0,0,0,0,0,5
12856,ITAL 15,Intensive Beginning Italian,View ITAL 15 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",2,0,0,0,0,0,0,2
18665,ITAL 16,Italian for Research,View ITAL 16 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",0,2,0,0,0,0,0,2
12848,ITAL 20,Intermediate Italian,View ITAL 20 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",5,1,0,0,0,0,0,6
12846,ITAL 30,Upper-Level Italian,View ITAL 30 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",4,0,0,0,0,0,0,4
12853,ITAL 40,Advanced Italian I,View ITAL 40 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",5,1,0,0,0,0,0,6
17663,ITAL 50,Advanced Italian II,View ITAL 50 in Course Search ,001,Romance Languages & Lit,"Trebaiocchi,Chiara",1,1,0,0,0,0,0,2
13540,JAMAICAN AA,Elementary Jamaican Patois,View JAMAICAN AA in Course Search ,001,African & African Amer Studies,"Mugane,John M",11,0,0,0,0,0,0,11
12397,JAPAN 106A,Classical Japanese,View JAPAN 106A in Course Search ,001,East Asian Langs & Civ,"Truscott,Danica Marie",1,2,0,0,0,0,0,3
11382,JAPAN 120A,Intermediate Japanese I,View JAPAN 120A in Course Search ,001,East Asian Langs & Civ,"Nakatani,Maiko",2,4,0,0,0,0,0,6
11383,JAPAN 120A,Intermediate Japanese I,View JAPAN 120A in Course Search ,002,East Asian Langs & Civ,"Nakatani,Maiko",3,2,0,0,0,0,0,5
11384,JAPAN 130A,Intermediate Japanese II,View JAPAN 130A in Course Search ,001,East Asian Langs & Civ,"Takehara,Chikako",6,2,0,0,0,0,0,8
11385,JAPAN 130A,Intermediate Japanese II,View JAPAN 130A in Course Search ,002,East Asian Langs & Civ,"Takehara,Chikako",5,3,0,0,0,0,0,8
11386,JAPAN 140A,Advanced Modern Japanese,View JAPAN 140A in Course Search ,001,East Asian Langs & Civ,"Higurashi,Asako",0,2,0,0,0,0,0,2
11387,JAPAN 140A,Advanced Modern Japanese,View JAPAN 140A in Course Search ,002,East Asian Langs & Civ,"Higurashi,Asako",0,1,0,0,0,0,0,1
11388,JAPAN 150A,Reads & Discus Jpn Soc Sci,View JAPAN 150A in Course Search ,001,East Asian Langs & Civ,"Higurashi,Asako",5,5,0,0,0,0,0,10
19810,JAPAN 210A,Reading Scholarly Japanese,View JAPAN 210A in Course Search ,001,East Asian Langs & Civ,"Jacobsen,Wesley Mark",0,2,0,0,0,0,0,2
11374,JAPAN BA,Elementary Japanese,View JAPAN BA in Course Search ,001,East Asian Langs & Civ,"Asakura,Naomi",7,2,0,0,0,0,0,9
11375,JAPAN BA,Elementary Japanese,View JAPAN BA in Course Search ,002,East Asian Langs & Civ,"Asakura,Naomi",6,2,0,0,0,0,0,8
11376,JAPAN BA,Elementary Japanese,View JAPAN BA in Course Search ,003,East Asian Langs & Civ,"Asakura,Naomi",3,0,0,0,0,0,0,3
17555,JAPNLIT 261,Early Modern Japan Liteerature,View JAPNLIT 261 in Course Search ,01,East Asian Langs & Civ,"Atherton,David C",1,6,0,0,0,0,0,7
17045,JEWISHST 131,The Jewish Library,View JEWISHST 131 in Course Search ,001,Near Eastern Languages & Civ,"Stern,David",3,2,0,1,0,0,0,6
17138,JEWISHST 163,Theories of Antisemitism,View JEWISHST 163 in Course Search ,001,Near Eastern Languages & Civ,"Harris,Jay M.",1,0,0,1,0,0,0,2
19914,JEWISHST 164,Jews in the Americas,View JEWISHST 164 in Course Search ,001,Near Eastern Languages & Civ,,0,0,0,0,0,0,0,0
11520,KOREAN 120A,Intermediate Korean,View KOREAN 120A in Course Search ,001,East Asian Langs & Civ,"Noh,Ahsil",3,1,0,0,0,0,0,4
11353,KOREAN 130A,Pre-advanced Korean,View KOREAN 130A in Course Search ,001,East Asian Langs & Civ,"Oh,Kyoungwon",8,1,0,0,0,0,0,9
13174,KOREAN 130XA,Pre-Adv Mod Kor for High-Prof,View KOREAN 130XA in Course Search ,001,East Asian Langs & Civ,"Kim,Hwanhee",3,0,0,0,0,0,0,3
11389,KOREAN 140A,Advanced Korean,View KOREAN 140A in Course Search ,001,East Asian Langs & Civ,"Noh,Ahsil",3,0,0,0,0,0,0,3
18613,KOREAN 166R,Korean in the Humanities,View KOREAN 166R in Course Search ,001,East Asian Langs & Civ,"Oh,Kyoungwon",1,0,0,0,0,0,0,1
11352,KOREAN BA,Elementary Korean,View KOREAN BA in Course Search ,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",5,0,0,0,0,0,0,5
12221,KOREAN BA,Elementary Korean,View KOREAN BA in Course Search ,002,East Asian Langs & Civ,"Kim,Hwanhee",8,1,0,0,0,0,0,9
14396,KOREAN BA,Elementary Korean,View KOREAN BA in Course Search ,003,East Asian Langs & Civ,"Kim,Hi-Sun Helen",9,1,0,1,0,0,0,11
10863,KOREAN BX,Korean for Advanced Beginners,View KOREAN BX in Course Search ,001,East Asian Langs & Civ,"Kim,Hi-Sun Helen",5,1,0,0,0,0,0,6
19181,KORHIST 230R,Readings in Premod Korean Hist,View KORHIST 230R in Course Search ,001,East Asian Langs & Civ,"Kim,Sun Joo",0,1,0,0,0,0,0,1
17660,KORHIST 245,History of Modern Korea,View KORHIST 245 in Course Search ,01,East Asian Langs & Civ,"Kim,Sun Joo",5,3,0,0,0,0,0,8
18631,KORLIT 134,Kor Lit in Translation,View KORLIT 134 in Course Search ,01,East Asian Langs & Civ,"Park,Si Nae",4,0,0,0,0,0,0,4
18636,KORLIT 213,Korean Rare Books,View KORLIT 213 in Course Search ,01,East Asian Langs & Civ,"Park,Si Nae",0,4,0,0,0,0,0,4
20032,KURDISH CA,Advanced Kurdish I,View KURDISH CA in Course Search ,001,Near Eastern Languages & Civ,"Uthman,Nader",1,0,0,0,0,0,0,1
14061,LATIN 1,Introductory Latin 1,View LATIN 1 in Course Search ,001,"Classics, The","Livingston,Ivy",8,4,0,0,0,0,0,12
14062,LATIN 1,Introductory Latin 1,View LATIN 1 in Course Search ,002,"Classics, The","Livingston,Ivy",9,0,0,0,0,0,0,9
12682,LATIN 10,Intro. to Latin Literature,View LATIN 10 in Course Search ,001,"Classics, The","Livingston,Ivy",1,1,0,0,0,0,0,2
16938,LATIN 112A,Latin Lit.: Texts & Contexts,View LATIN 112A in Course Search ,001,"Classics, The","Thomas,Richard F.",9,0,0,0,0,0,0,9
16937,LATIN 117,Livy and the Gauls,View LATIN 117 in Course Search ,001,"Classics, The","Love,Rachel",2,0,0,0,0,0,0,2
19164,LATIN 165,Latin Didactic Poetry,View LATIN 165 in Course Search ,001,"Classics, The","Osorio,Peter",6,1,0,0,0,0,0,7
12681,LATIN 3,Introductory Latin 3,View LATIN 3 in Course Search ,001,"Classics, The","Livingston,Ivy",4,2,0,0,0,0,0,6
10982,LIFESCI 100R,Exper Research in Life Sci,View LIFESCI 100R in Course Search ,001,Molecular & Cellular Biology,"Viel,Alain",4,0,0,0,1,0,0,5
19680,LIFESCI 132,Business of Biotech: Fndmtls,View LIFESCI 132 in Course Search ,001,Division of Science,"Marks,William",26,3,0,0,0,0,0,29
12253,LIFESCI 1A,Intro to Life Sciences I,View LIFESCI 1A in Course Search ,001,Molecular & Cellular Biology,"Kahne,Daniel",27,0,0,0,0,0,0,27
11086,LIFESCI 2,Evol Human Phys & Anatomy,View LIFESCI 2 in Course Search ,001,Organismic & Evolutionary Biol,"Pierce,Stephanie E.",103,0,0,0,0,0,0,103
13769,LING 103,Language and Society,View LING 103 in Course Search ,001,Linguistics,"Franich,Kathryn",7,0,0,0,0,0,0,7
18550,LING 106,Knowledge of Meaning,View LING 106 in Course Search ,001,Linguistics,"Chierchia,Gennaro",10,0,0,0,0,0,0,10
18548,LING 108,Intro Historical Linguistics,View LING 108 in Course Search ,001,Linguistics,"Rau,Jeremy",9,0,0,0,0,0,0,9
12204,LING 115,Phonological Theory I,View LING 115 in Course Search ,001,Linguistics,"Franich,Kathryn",2,0,0,0,0,0,0,2
12205,LING 116,Semantic Theory I,View LING 116 in Course Search ,001,Linguistics,"Davidson,Kathryn",4,1,0,0,0,0,0,5
19722,LING 179,Structure of Finnish,View LING 179 in Course Search ,001,Linguistics,"Holladay,Kaden Tobias",1,4,0,0,0,0,0,5
11843,LING 300,Direction of Doctoral Disserta,View LING 300 in Course Search ,006,Linguistics,"Chierchia,Gennaro",0,2,0,0,0,0,0,2
11846,LING 300,Direction of Doctoral Disserta,View LING 300 in Course Search ,007,Linguistics,"Davidson,Kathryn",0,1,0,0,0,0,0,1
12998,LING 302R,Independent Research,View LING 302R in Course Search ,002,Linguistics,"Chierchia,Gennaro",0,1,0,0,0,0,0,1
13001,LING 302R,Independent Research,View LING 302R in Course Search ,005,Linguistics,"Rau,Jeremy",0,2,0,0,0,0,0,2
13002,LING 302R,Independent Research,View LING 302R in Course Search ,006,Linguistics,"Ryan,Kevin",0,2,0,0,0,0,0,2
12532,LING 302R,Independent Research,View LING 302R in Course Search ,008,Linguistics,"Bobaljik,Jonathan D",0,1,0,0,0,0,0,1
16626,LING 302R,Independent Research,View LING 302R in Course Search ,009,Linguistics,"Franich,Kathryn",0,1,0,0,0,0,0,1
12531,LING 302T,Time Teaching,View LING 302T in Course Search ,001,Linguistics,"Rau,Jeremy",0,6,0,0,0,0,0,6
12220,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,001,Linguistics,"Tomita,Nozomi",8,0,0,0,0,0,0,8
15718,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,002,Linguistics,"Tomita,Nozomi",4,0,0,1,0,0,0,5
15846,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,003,Linguistics,"Owen,Nora S",17,0,0,0,0,0,0,17
15847,LING 73A,Begin. American Sign Lang. I,View LING 73A in Course Search ,004,Linguistics,"Conlin,Frances",19,0,0,0,0,0,0,19
12310,LING 73C,Beginning ASL III,View LING 73C in Course Search ,002,Linguistics,"Owen,Nora S",14,0,0,1,0,0,0,15
18683,LING 83,"Language, Structure, Cognition",View LING 83 in Course Search ,001,Linguistics,"Davidson,Kathryn",32,0,0,1,0,0,0,33
13658,LING 90A,Advanced ASL,View LING 90A in Course Search ,001,Linguistics,"Conlin,Frances",2,0,0,0,0,0,0,2
10745,LING 98A,Group Tutorial - Junior Year,View LING 98A in Course Search ,001,Linguistics,"Davidson,Kathryn",4,0,0,0,0,0,0,4
12210,LING 99A,Senior Writing Thesis Year,View LING 99A in Course Search ,001,Linguistics,"Xu,Robert",5,0,0,0,0,0,0,5
19645,LINGALA AA,Elementary Lingala,View LINGALA AA in Course Search ,001,African & African Amer Studies,"Mugane,John M",0,2,0,0,0,0,0,2
11502,LPS A,Foundational Chem and Biology,View LPS A in Course Search ,LEC,Chemistry & Chemical Biology,"Tucci,Gregory C.",39,1,0,0,0,0,0,40
19821,MANCHU A,Elementary Manchu,View MANCHU A in Course Search ,001,East Asian Langs & Civ,"Elliott,Mark C.",0,1,0,0,0,0,0,1
11416,MATH 101,"Sets, Groups and Geometry",View MATH 101 in Course Search ,001,Mathematics,"Chen,Janet",26,2,0,0,0,0,0,28
13699,MATH 112,Introductory Real Analysis,View MATH 112 in Course Search ,001,Mathematics,"Cain,John W",44,1,0,0,1,0,0,46
11224,MATH 114,"Analysis of Function Spaces, M",View MATH 114 in Course Search ,001,Mathematics,"Yau,Horng-Tzer",29,0,0,0,0,0,0,29
11001,MATH 122,Algebra I,View MATH 122 in Course Search ,001,Mathematics,"Krylov,Vasily",23,0,0,0,0,0,0,23
13700,MATH 124,Number Theory,View MATH 124 in Course Search ,001,Mathematics,"Vemulapalli,Sameera",18,0,0,0,0,0,0,18
10633,MATH 131,Topological Spaces and Fundame,View MATH 131 in Course Search ,001,Mathematics,"Hopkins,Michael J.",30,0,0,0,0,0,0,30
10786,MATH 136,Differential Geometry,View MATH 136 in Course Search ,001,Mathematics,"Knill,Oliver R.",37,1,0,0,0,0,0,38
12553,MATH 18A,Multivariable Calculus,View MATH 18A in Course Search ,001,Mathematics,"Guigo Corominas,Roderic",18,1,0,0,0,0,0,19
11354,MATH 19A,Modeling/Differential Equation,View MATH 19A in Course Search ,001,Mathematics,"Cain,John W",2,0,0,0,0,0,0,2
14074,MATH 1A,Introduction to Calculus,View MATH 1A in Course Search ,LEC,Mathematics,"Constantin,Hannah",29,0,0,0,0,0,0,29
14086,MATH 1B,"Integration, Series and Differ",View MATH 1B in Course Search ,LEC,Mathematics,"Dinkins,Erica",67,0,0,0,0,0,0,67
10636,MATH 213A,Advanced Complex Analysis,View MATH 213A in Course Search ,001,Mathematics,"McMullen,Curtis T.",38,7,0,0,0,0,0,45
14102,MATH 21A,Multivariable Calculus,View MATH 21A in Course Search ,LEC,Mathematics,"Martin,Amadeus",142,0,0,0,0,0,0,142
14111,MATH 21B,Linear Algebra & Differntl Equ,View MATH 21B in Course Search ,LEC,Mathematics,"Taubes,Cliff",106,0,0,0,0,0,0,106
13199,MATH 221,Commutative Algebra,View MATH 221 in Course Search ,001,Mathematics,"Popa,Mihnea",16,6,0,0,0,0,0,22
12295,MATH 223AR,Algebraic Number Theory,View MATH 223AR in Course Search ,001,Mathematics,"Wood,Melanie Matchett",5,12,0,0,0,0,0,17
17134,MATH 229,Intro to Analytic Number Theor,View MATH 229 in Course Search ,001,Mathematics,"Swaminathan,Ashvin Anand",6,11,0,0,0,0,0,17
12393,MATH 22A,Vector Calculus and Linear Alg,View MATH 22A in Course Search ,001,Mathematics,"Wood,Philip Matchett",35,2,0,0,0,0,0,37
10742,MATH 230A,Differential Geometry,View MATH 230A in Course Search ,001,Mathematics,"Siu,Yum-Tong",8,4,0,0,0,0,0,12
11226,MATH 231A,Algebraic Topology,View MATH 231A in Course Search ,001,Mathematics,"Harris,Joseph D.",49,2,0,0,0,0,0,51
11033,MATH 232AR,Intro to Algebraic Geometry I,View MATH 232AR in Course Search ,001,Mathematics,"Quek,Ming Hao",2,4,0,0,0,0,0,6
17137,MATH 242,Math Bio-Evolutionary Dynamics,View MATH 242 in Course Search ,001,Mathematics,"Nowak,Martin A.",11,5,0,0,0,0,0,16
17481,MATH 251Z,Arithmetic statistics over fun,View MATH 251Z in Course Search ,001,Mathematics,"Landesman,Aaron",2,21,0,0,0,0,0,23
17483,MATH 252Z,Gauge theory and related tools,View MATH 252Z in Course Search ,001,Mathematics,"Kronheimer,Peter",2,23,0,0,0,0,0,25
17485,MATH 253Z,Link homology and foams,View MATH 253Z in Course Search ,001,Mathematics,"Ballinger,William",0,18,0,0,0,0,0,18
17486,MATH 254Z,Applications of Khovanov homol,View MATH 254Z in Course Search ,001,Mathematics,"Martin,Gage",0,13,0,0,0,0,0,13
17487,MATH 255Z,Markov Chains,View MATH 255Z in Course Search ,001,Mathematics,"Defant,Colin",11,14,0,0,0,0,0,25
17488,MATH 257Z,Parabolic equations and their,View MATH 257Z in Course Search ,001,Mathematics,"Yang,Kevin",11,8,0,0,0,0,0,19
10593,MATH 25A,Theoretical Linear Algebra and,View MATH 25A in Course Search ,001,Mathematics,"Decoppet,Thibault",1,0,0,0,0,0,0,1
13599,MATH 304,Grad Reading in Alg Topology,View MATH 304 in Course Search ,001,Mathematics,"Hopkins,Michael J.",0,1,0,0,0,0,0,1
14879,MATH 313,Geometric Representation Theor,View MATH 313 in Course Search ,001,Mathematics,"Krylov,Vasily",0,1,0,0,0,0,0,1
13608,MATH 345,Grad Rdg Geometry and Topolog,View MATH 345 in Course Search ,001,Mathematics,"Kronheimer,Peter",0,1,0,0,0,0,0,1
13610,MATH 352,Grad Reading in Algebraic Nmbr,View MATH 352 in Course Search ,001,Mathematics,"Kisin,Mark",0,1,0,0,0,0,0,1
14181,MATH 393,Grad Rdg in Mathematical Biolo,View MATH 393 in Course Search ,001,Mathematics,"Nowak,Martin A.",0,1,0,0,0,0,0,1
13536,MATH 60R,Reading Course for Senior Hono,View MATH 60R in Course Search ,001,Mathematics,"Taubes,Cliff",8,0,0,0,0,0,0,8
13537,MATH 91R,Supervised Reading and Researc,View MATH 91R in Course Search ,001,Mathematics,"Taubes,Cliff",1,0,0,0,0,0,0,1
